ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
1,0.01,0,-6.31809234619141E-02
1,0.07,0,-7.27176666259766E-02
1,0.13,0,-8.58306884765625E-02
1,0.19,0,-8.34465026855469E-02
1,0.25,2.66663990914822E-02,-7.15255737304688E-02
1,0.31,0.109998896252364,0.331997871398926
1,0.37,0.209997892845422,1.45018100738525
1,0.43,0.30999688943848,2.92062759399414
1,0.49,0.409995886031538,4.3940544128418
1,0.55,0.509994882624596,5.78105449676514
1,0.61,0.609993879217654,7.132887840271
1,0.67,0.709992875810713,8.48948955535889
1,0.73,0.809991872403771,9.85562801361084
1,0.79,0.909990868996829,11.177659034729
1,0.85,1.00998986558989,12.5342607498169
1,0.91,1.10998886218295,13.9385461807251
1,0.97,1.21332115866244,15.3839588165283
1,1.03,1.3133201552555,16.8538093566895
1,1.09,1.41331915184855,18.2116031646729
1,1.15,1.51331814844161,19.5932388305664
1,1.21,1.61331714503467,21.0833549499512
1,1.27,1.71331614162773,22.6497650146484
1,1.33,1.81331513822079,24.2280960083008
1,1.39,1.91331413481385,25.8755683898926
1,1.45,2.0133131314069,27.6350975036621
1,1.51,2.11331212799996,29.5019149780273
1,1.57,2.21331112459302,31.5642356872559
1,1.63,2.31331012118608,33.8912010192871
1,1.69,2.41664241766557,36.5161895751953
1,1.75,2.51664141425863,39.3867492675781
1,1.81,2.61664041085169,42.8009033203125
1,1.87,2.71663940744475,46.9541549682617
1,1.93,2.8166384040378,51.8465042114258
1,1.99,2.91663740063086,57.5971603393555
1,2.05,3.01663639722392,64.1155242919922
1,2.11,3.11663539381698,71.4206695556641
1,2.17,3.21663439041004,79.6270370483398
1,2.23,3.31663338700309,88.6058807373047
1,2.29,3.41663238359615,98.4477996826172
1,2.35,3.51663138018921,109.238624572754
1,2.41,3.61663037678227,120.515823364258
1,2.47,3.71662937337533,132.207870483398
1,2.53,3.81996166985482,144.071578979492
1,2.59,3.91996066644788,155.048370361328
1,2.65,4.01995966304094,164.222717285156
1,2.71,4.11995865963399,171.794891357422
1,2.77,4.21995765622705,178.213119506836
1,2.83,4.31995665282011,183.610916137695
1,2.89,4.41995564941317,187.463760375977
1,2.95,4.51995464600623,189.809799194336
1,3.01,4.61995364259928,190.696716308594
1,3.07,4.71995263919234,188.989639282227
1,3.13,4.8199516357854,183.534622192383
1,3.19,4.91995063237846,175.075531005859
1,3.25,5.01994962897152,166.521072387695
1,3.31,5.05994922760874,159.492492675781
1,3.37,5.05994922760874,150.632858276367
1,3.43,5.05994922760874,142.345428466797
1,3.49,5.00994972931221,135.917663574219
1,3.55,4.91661733249202,127.153396606445
1,3.61,4.81661833589897,116.233825683594
1,3.67,4.71661933930591,106.24885559082
1,3.73,4.61662034271285,98.0710983276367
1,3.79,4.51662134611979,91.3190841674805
1,3.85,4.41662234952673,85.5588912963867
1,3.91,4.31662335293368,80.3613662719727
1,3.97,4.21662435634062,75.5214691162109
1,4.03,4.11662535974756,70.7817077636719
1,4.09,4.0166263631545,66.2517547607422
1,4.15,3.91662736656144,61.8314743041992
1,4.21,3.81662836996838,57.5613975524902
1,4.27,3.71662937337533,53.4176826477051
1,4.33,3.61663037678227,49.3383407592773
1,4.39,3.51329808030277,45.318603515625
1,4.45,3.41329908370972,41.4180755615234
1,4.51,3.31330008711666,37.7964973449707
1,4.57,3.2133010905236,34.5659255981445
1,4.63,3.11330209393054,31.731128692627
1,4.69,3.01330309733748,29.1156768798828
1,4.75,2.91330410074443,26.6349315643311
1,4.81,2.81330510415137,24.4307518005371
1,4.87,2.71330610755831,22.5234031677246
1,4.93,2.61330711096525,20.8163261413574
1,4.99,2.51330811437219,19.2546844482422
1,5.05,2.41330911777914,17.8098678588867
1,5.11,2.30997682129964,16.4270401000977
1,5.17,2.20997782470658,15.1026248931885
