ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
1,0.04,0,1.54972076416016E-02
1,0.1,0,6.55651092529297E-03
1,0.16,0,2.98023223876953E-03
1,0.22,0,1.19209289550781E-03
1,0.28,0.036666298750788,0.187158584594727
1,0.34,0.086665797047317,1.56998634338379
1,0.4,0.136665295343846,3.83496284484863
1,0.46,0.186664793640375,6.2185525894165
1,0.52,0.233330992050469,8.43822956085205
1,0.58,0.286663790233433,10.5577707290649
1,0.64,0.333329988643527,12.6492977142334
1,0.7,0.386662786826491,14.7640705108643
1,0.76,0.433328985236585,16.8728828430176
1,0.82,0.48666178341955,18.9721584320068
1,0.88,0.533327981829643,21.0559368133545
1,0.94,0.583327480126172,23.1492519378662
1,1,0.633326978422701,25.2437591552734
1,1.06,0.68332647671923,27.315616607666
1,1.12,0.733325975015759,29.3493270874023
1,1.18,0.783325473312289,31.3758850097656
1,1.24,0.833324971608818,33.3857536315918
1,1.3,0.883324469905347,35.3503227233887
1,1.36,0.933323968201876,37.3125076293945
1,1.42,0.983323466498405,39.2484664916992
1,1.48,1.03332296479493,41.1891937255859
1,1.54,1.08332246309146,43.0965423583984
1,1.6,1.13332196138799,45.013427734375
1,1.66,1.18332145968452,46.8993186950684
1,1.72,1.23332095798105,48.7542152404785
1,1.78,1.28332045627758,50.6305694580078
1,1.84,1.33331995457411,52.4711608886719
1,1.9,1.38331945287064,54.328441619873
1,1.96,1.43331895116717,56.1714172363281
1,2.02,1.4833184494637,58.0406188964844
1,2.08,1.53331794776022,59.8907470703125
1,2.14,1.58331744605675,61.6931915283203
1,2.2,1.63331694435328,63.4574890136719
1,2.26,1.68331644264981,65.2074813842773
1,2.32,1.73331594094634,66.9956207275391
1,2.38,1.78331543924287,68.7646865844727
1,2.44,1.8333149375394,70.490837097168
1,2.5,1.88331443583593,72.2789764404297
1,2.56,1.93331393413246,74.0194320678711
1,2.62,1.98331343242899,75.7646560668945
1,2.68,2.03331293072552,77.4431228637695
1,2.74,2.08331242902204,79.1454315185547
1,2.8,2.13331192731857,80.8334350585938
1,2.86,2.1833114256151,82.5357437133789
1,2.92,2.23331092391163,84.223747253418
1,2.98,2.28331042220816,85.8640670776367
1,3.04,2.33330992050469,87.5377655029297
1,3.1,2.38330941880122,89.1351699829102
1,3.16,2.43330891709775,90.7421112060547
1,3.22,2.48330841539428,92.3347473144531
1,3.28,2.53330791369081,93.9226150512695
1,3.34,2.58330741198733,95.4151153564453
1,3.4,2.63330691028386,96.8360900878906
1,3.46,2.68330640858039,98.1950759887695
1,3.52,2.73330590687692,99.6303558349609
1,3.58,2.78330540517345,101.089477539063
1,3.64,2.83330490346998,102.572441101074
1,3.7,2.88330440176651,104.055404663086
1,3.76,2.93330390006304,105.600357055664
1,3.82,2.98330339835957,107.107162475586
1,3.88,3.0333028966561,108.647346496582
1,3.94,3.08330239495263,110.16845703125
1,4,3.13330189324915,111.703872680664
1,4.06,3.18330139154568,113.19637298584
1,4.12,3.23330088984221,114.650726318359
1,4.18,3.28330038813874,116.186141967773
1,4.24,3.33329988643527,117.597579956055
1,4.3,3.3832993847318,119.075775146484
1,4.36,3.43329888302833,120.59211730957
1,4.42,3.48329838132486,121.974945068359
1,4.48,3.53329787962139,123.481750488281
1,4.54,3.58329737791792,124.874114990234
1,4.6,3.63329687621445,126.285552978516
1,4.66,3.68329637451097,127.668380737305
1,4.72,3.7332958728075,129.108428955078
1,4.78,3.78329537110403,130.529403686523
1,4.84,3.83329486940056,131.988525390625
1,4.9,3.88329436769709,133.371353149414
1,4.96,3.93329386599362,134.725570678711
1,5.02,3.98329336429015,136.146545410156
1,5.08,4.03329286258668,137.577056884766
1,5.14,4.08329236088321,138.998031616211
1,5.2,4.13329185917974,140.33317565918
1,5.26,4.18329135747626,141.763687133789
1,5.32,4.23329085577279,143.108367919922
1,5.38,4.28329035406932,144.433975219727
1,5.44,4.33328985236585,145.750045776367
1,5.5,4.38328935066238,147.056579589844
1,5.56,4.43328884895891,148.458480834961
1,5.62,4.48328834725544,149.803161621094
1,5.68,4.53328784555197,151.128768920898
1,5.74,4.5832873438485,152.397155761719
1,5.8,4.63328684214503,153.684616088867
1,5.86,4.68328634044155,154.98161315918
1,5.92,4.73328583873808,156.364440917969
1,5.98,4.78328533703461,157.604217529297
1,6.04,4.83328483533114,158.901214599609
1,6.1,4.88328433362767,160.226821899414
1,6.16,4.9332838319242,161.48567199707
1,6.22,4.98328333022073,162.773132324219
1,6.28,5.03328282851726,164.089202880859
1,6.34,5.08328232681379,165.300369262695
1,6.4,5.13328182511032,166.645050048828
1,6.46,5.18328132340685,167.875289916992
1,6.52,5.23328082170337,169.200897216797
1,6.58,5.2832803199999,170.431137084961
1,6.64,5.33327981829643,171.699523925781
1,6.7,5.38327931659296,173.015594482422
1,6.76,5.43327881488949,174.274444580078
1,6.82,5.48327831318602,175.418853759766
1,6.88,5.53327781148255,176.610946655273
1,6.94,5.58327730977908,177.841186523438
1,7,5.63327680807561,178.976058959961
1,7.06,5.68327630637214,180.177688598633
1,7.12,5.73327580466867,181.493759155273
1,7.18,5.78327530296519,182.704925537109
1,7.24,5.83327480126172,183.906555175781
1,7.3,5.88327429955825,185.127258300781
1,7.36,5.93327379785478,186.271667480469
1,7.42,5.98327329615131,187.454223632813
1,7.48,6.03327279444784,188.665390014648
1,7.54,6.08327229274437,189.857482910156
1,7.6,6.1332717910409,191.078186035156
1,7.66,6.18327128933743,192.21305847168
1,7.72,6.23327078763396,193.424224853516
1,7.78,6.28327028593048,194.673538208008
1,7.84,6.33326978422701,195.789337158203
1,7.9,6.38326928252354,197.010040283203
1,7.96,6.43326878082007,198.135375976563
1,8.02,6.4832682791166,199.317932128906
1,8.08,6.53326777741313,200.471878051758
1,8.14,6.58326727570966,201.644897460938
1,8.2,6.63326677400619,202.846527099609
1,8.26,6.68326627230272,204.038619995117
1,8.32,6.73326577059925,205.192565917969
1,8.38,6.78326526889578,206.25114440918
1,8.44,6.83326476719231,207.414627075195
1,8.5,6.88326426548883,208.587646484375
1,8.56,6.93326376378536,209.65576171875
1,8.62,6.98326326208189,210.771560668945
1,8.68,7.03326276037842,211.830139160156
1,8.74,7.08326225867495,212.955474853516
1,8.8,7.13326175697148,214.023590087891
1,8.86,7.18326125526801,215.072631835938
1,8.92,7.23326075356454,216.064453125
1,8.98,7.28326025186107,217.113494873047
1,9.04,7.33325975015759,218.172073364258
1,9.1,7.38325924845412,219.154357910156
1,9.16,7.43325874675065,220.155715942383
1,9.22,7.48325824504718,221.242904663086
1,9.28,7.53325774334371,222.272872924805
1,9.34,7.58325724164024,223.321914672852
1,9.4,7.63325673993677,224.380493164063
1,9.46,7.6832562382333,225.419998168945
1,9.52,7.73325573652983,226.449966430664
1,9.58,7.78325523482636,227.499008178711
1,9.64,7.83325473312289,228.538513183594
1,9.7,7.87992093153298,229.597091674805
1,9.76,7.92992042982951,230.588912963867
1,9.82,7.97991992812604,231.62841796875
1,9.88,8.02991942642257,232.601165771484
1,9.94,8.06658572517335,233.516693115234
1,10,8.06658572517335,233.287811279297
1,10.06,8.06658572517335,231.657028198242
1,10.12,8.04991922574118,229.768753051758
1,10.18,8.00325302733108,227.222442626953
1,10.24,7.95658682892099,223.560333251953
1,10.3,7.90658733062446,219.564437866211
1,10.36,7.85658783232793,215.816497802734
1,10.42,7.8065883340314,212.278366088867
1,10.48,7.75658883573487,209.150314331055
1,10.54,7.70658933743835,205.984115600586
1,10.6,7.65658983914182,202.970504760742
1,10.66,7.60659034084529,200.071334838867
1,10.72,7.55659084254876,197.277069091797
1,10.78,7.50659134425223,194.530487060547
1,10.84,7.4565918459557,191.774368286133
1,10.9,7.40659234765917,189.170837402344
1,10.96,7.35659284936264,186.519622802734
1,11.02,7.30659335106611,183.935165405273
1,11.08,7.25659385276958,181.379318237305
1,11.14,7.20659435447305,178.918838500977
1,11.2,7.15659485617653,176.486968994141
1,11.26,7.10659535788,174.007415771484
1,11.32,7.05659585958347,171.661376953125
1,11.38,7.00659636128694,169.258117675781
1,11.44,6.95659686299041,166.912078857422
1,11.5,6.90659736469388,164.623260498047
1,11.56,6.85659786639735,162.315368652344
1,11.62,6.80659836810082,160.036087036133
1,11.68,6.75659886980429,157.804489135742
1,11.74,6.70659937150776,155.582427978516
1,11.8,6.65659987321123,153.331756591797
1,11.86,6.60660037491471,151.205062866211
1,11.92,6.55660087661818,149.030685424805
1,11.98,6.50660137832165,146.884918212891
1,12.04,6.45660188002512,144.729614257813
1,12.1,6.40660238172859,142.650604248047
1,12.16,6.35660288343206,140.628814697266
1,12.22,6.30660338513553,138.473510742188
1,12.28,6.256603886839,136.489868164063
1,12.34,6.20660438854247,134.429931640625
1,12.4,6.15660489024594,132.455825805664
1,12.46,6.10660539194942,130.434036254883
1,12.52,6.05660589365289,128.517150878906
1,12.58,6.00660639535636,126.552581787109
1,12.64,5.95660689705983,124.645233154297
1,12.7,5.9066073987633,122.718811035156
1,12.76,5.85660790046677,120.89729309082
1,12.82,5.80660840217024,119.094848632813
1,12.88,5.75660890387371,117.158889770508
1,12.94,5.70660940557718,115.232467651367
1,13,5.65660990728065,113.310813903809
1,13.06,5.60661040898412,111.422538757324
1,13.12,5.5566109106876,109.591484069824
1,13.18,5.50661141239107,107.717514038086
1,13.24,5.45661191409454,105.915069580078
1,13.3,5.40661241579801,104.093551635742
1,13.36,5.35661291750148,102.28157043457
1,13.42,5.30661341920495,100.445747375488
1,13.48,5.25661392090842,98.6480712890625
1,13.54,5.20661442261189,96.8503952026367
1,13.6,5.15661492431536,95.0336456298828
1,13.66,5.10661542601883,93.235969543457
1,13.72,5.05661592772231,91.4716720581055
1,13.78,5.00661642942578,89.7550582885742
1,13.84,4.95661693112925,88.0002975463867
1,13.9,4.90661743283272,86.2407684326172
1,13.96,4.85661793453619,84.4764709472656
1,14.02,4.80661843623966,82.7550888061523
1,14.08,4.75661893794313,81.0003280639648
1,14.14,4.7066194396466,79.2741775512695
1,14.2,4.65661994135007,77.6004791259766
1,14.26,4.60662044305354,75.9506225585938
1,14.32,4.55662094475701,74.2673873901367
1,14.38,4.50662144646049,72.5746154785156
1,14.44,4.45662194816396,70.8961486816406
1,14.5,4.40662244986743,69.2081451416016
1,14.56,4.3566229515709,67.5249099731445
1,14.62,4.30662345327437,65.9036636352539
1,14.68,4.25662395497784,64.2728805541992
1,14.74,4.20662445668131,62.56103515625
1,14.8,4.15662495838478,60.9111785888672
1,14.86,4.10995875997469,59.3137741088867
1,14.92,4.05662596179172,57.7187538146973
1,14.98,4.00995976338163,56.1046600341797
1,15.04,3.9599602650851,54.5215606689453
1,15.1,3.90996076678857,52.947998046875
1,15.16,3.85996126849204,51.3815879821777
1,15.22,3.80996177019551,49.7627258300781
1,15.28,3.75996227189898,48.1486320495605
1,15.34,3.70996277360246,46.536922454834
1,15.4,3.65996327530593,44.9466705322266
1,15.46,3.6099637770094,43.3897972106934
1,15.52,3.55996427871287,41.8519973754883
1,15.58,3.50996478041634,40.2975082397461
1,15.64,3.45996528211981,38.7668609619141
1,15.7,3.40996578382328,37.2123718261719
1,15.76,3.35996628552675,35.6388092041016
1,15.82,3.30996678723022,34.0652465820313
1,15.88,3.25996728893369,32.505989074707
1,15.94,3.20996779063717,30.9610366821289
1,16,3.15996829234064,29.4399261474609
1,16.06,3.10996879404411,27.9569625854492
1,16.12,3.05996929574758,26.4322757720947
1,16.18,3.00996979745105,24.944543838501
1,16.24,2.95997029915452,23.491382598877
1,16.3,2.90997080085799,22.0286846160889
1,16.36,2.85997130256146,20.5230712890625
