ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
1,0.01,0,0.218749046325684
1,0.07,0,0.233650207519531
1,0.13,0,0.236034393310547
1,0.19,0,0.240802764892578
1,0.25,1.66664994321764E-02,0.24259090423584
1,0.31,5.99993979558349E-02,0.925660133361816
1,0.37,0.109998896252364,3.31759452819824
1,0.43,0.159998394548893,6.52849674224854
1,0.49,0.209997892845422,9.72926616668701
1,0.55,0.259997391141951,12.4818086624146
1,0.61,0.30999688943848,14.9047374725342
1,0.67,0.359996387735009,17.247200012207
1,0.73,0.409995886031538,19.6194648742676
1,0.79,0.459995384328067,22.0978260040283
1,0.85,0.509994882624596,24.7025489807129
1,0.91,0.559994380921125,27.3609161376953
1,0.97,0.609993879217654,30.0192832946777
1,1.03,0.659993377514184,32.6848030090332
1,1.09,0.709992875810713,35.3217124938965
1,1.15,0.759992374107242,37.9681587219238
1,1.21,0.809991872403771,40.590763092041
1,1.27,0.8599913707003,43.2062149047852
1,1.33,0.909990868996829,45.7906723022461
1,1.39,0.959990367293358,48.370361328125
1,1.45,1.00998986558989,50.9095191955566
1,1.51,1.05998936388642,53.410530090332
1,1.57,1.10998886218295,55.9067726135254
1,1.63,1.15998836047947,58.3744049072266
1,1.69,1.209987858776,60.8158111572266
1,1.75,1.25998735707253,63.1952285766602
1,1.81,1.30998685536906,65.5412673950195
1,1.87,1.35998635366559,67.8682327270508
1,1.93,1.40998585196212,70.1761245727539
1,1.99,1.45998535025865,72.4887847900391
1,2.05,1.50998484855518,74.8109817504883
1,2.11,1.55998434685171,77.0664215087891
1,2.17,1.60998384514824,79.3170928955078
1,2.23,1.65998334344476,81.5343856811523
1,2.29,1.70998284174129,83.775520324707
1,2.35,1.75998234003782,85.9498977661133
1,2.41,1.80998183833435,88.0861282348633
1,2.47,1.85998133663088,90.2366638183594
1,2.53,1.90998083492741,92.3061370849609
1,2.59,1.95998033322394,94.4137573242188
1,2.65,2.00997983152047,96.5118408203125
1,2.71,2.059979329817,98.5527038574219
1,2.77,2.10997882811353,100.612640380859
1,2.83,2.15997832641006,102.658271789551
1,2.89,2.20997782470658,104.641914367676
1,2.95,2.25997732300311,106.582641601563
1,3.01,2.30997682129964,108.466148376465
1,3.07,2.35997631959617,110.340118408203
1,3.13,2.4099758178927,112.133026123047
1,3.19,2.45997531618923,113.954544067383
1,3.25,2.50997481448576,115.756988525391
1,3.31,2.55997431278229,117.568969726563
1,3.37,2.60997381107882,119.457244873047
1,3.43,2.65997330937535,121.316909790039
1,3.49,2.70997280767187,123.176574707031
1,3.55,2.7599723059684,124.988555908203
1,3.61,2.80997180426493,126.676559448242
1,3.67,2.85997130256146,128.536224365234
1,3.73,2.90997080085799,130.290985107422
1,3.79,2.95997029915452,132.131576538086
1,3.85,3.00996979745105,133.867263793945
1,3.91,3.05996929574758,135.622024536133
1,3.97,3.10996879404411,137.37678527832
1,4.03,3.15996829234064,139.16015625
1,4.09,3.20996779063717,140.867233276367
1,4.15,3.25996728893369,142.612457275391
1,4.21,3.30996678723022,144.338607788086
1,4.27,3.35996628552675,145.940780639648
1,4.33,3.40996578382328,147.619247436523
1,4.39,3.45996528211981,149.307250976563
1,4.45,3.50996478041634,150.957107543945
1,4.51,3.55996427871287,152.63557434082
1,4.57,3.6099637770094,154.314041137695
1,4.63,3.65996327530593,155.963897705078
1,4.69,3.70996277360246,157.566070556641
1,4.75,3.75996227189898,159.149169921875
1,4.81,3.80996177019551,160.703659057617
1,4.87,3.85996126849204,162.30583190918
1,4.93,3.90996076678857,163.946151733398
1,4.99,3.9599602650851,165.472030639648
1,5.05,4.00995976338163,167.055130004883
1,5.11,4.05995926167816,168.638229370117
1,5.17,4.10995875997469,170.202255249023
1,5.23,4.15995825827122,171.680450439453
1,5.29,4.20995775656775,173.158645629883
1,5.35,4.25662395497784,174.655914306641
1,5.41,4.3099567531608,176.162719726563
1,5.47,4.3566229515709,177.679061889648
1,5.53,4.40662244986743,179.109573364258
1,5.59,4.45662194816396,180.644989013672
1,5.65,4.50662144646049,182.094573974609
1,5.71,4.55662094475701,183.477401733398
1,5.77,4.60662044305354,184.917449951172
1,5.83,4.65661994135007,186.357498168945
1,5.89,4.7066194396466,187.778472900391
1,5.95,4.75661893794313,189.16130065918
1,6.01,4.80661843623966,190.572738647461
1,6.07,4.85661793453619,192.012786865234
1,6.13,4.90661743283272,193.424224853516
1,6.19,4.95661693112925,194.816589355469
1,6.25,5.00661642942578,196.18034362793
1,6.31,5.05661592772231,197.610855102539
1,6.37,5.10661542601883,198.92692565918
1,6.43,5.15661492431536,200.281143188477
1,6.49,5.20661442261189,201.663970947266
1,6.55,5.25661392090842,203.008651733398
1,6.61,5.30661341920495,204.305648803711
1,6.67,5.35661291750148,205.650329589844
1,6.73,5.40661241579801,206.995010375977
1,6.79,5.45661191409454,208.206176757813
1,6.85,5.50661141239107,209.560394287109
1,6.91,5.5566109106876,210.857391357422
1,6.97,5.60661040898412,212.078094482422
1,7.03,5.65660990728065,213.356018066406
1,7.09,5.70660940557718,214.672088623047
1,7.15,5.75660890387371,216.054916381836
1,7.21,5.80660840217024,217.23747253418
1,7.27,5.85660790046677,218.544006347656
1,7.33,5.9066073987633,219.821929931641
1,7.39,5.95660689705983,221.023559570313
1,7.45,6.00660639535636,222.291946411133
1,7.51,6.05660589365289,223.579406738281
1,7.57,6.10660539194942,224.790573120117
1,7.63,6.15660489024594,226.039886474609
1,7.69,6.20660438854247,227.365493774414
1,7.75,6.256603886839,228.614807128906
1,7.81,6.30660338513553,229.911804199219
1,7.87,6.35660288343206,231.142044067383
1,7.93,6.40660238172859,232.448577880859
1,7.99,6.45660188002512,233.669281005859
1,8.05,6.50660137832165,234.870910644531
1,8.11,6.55660087661818,236.091613769531
1,8.17,6.60660037491471,237.293243408203
1,8.23,6.65659987321123,238.513946533203
1,8.29,6.70659937150776,239.696502685547
1,8.35,6.75659886980429,240.859985351563
1,8.41,6.80659836810082,241.947174072266
1,8.47,6.85659786639735,239.486694335938
1,8.53,6.90659736469388,237.483978271484
1,8.59,6.95659686299041,238.361358642578
1,8.65,7.00659636128694,240.345001220703
1,8.71,7.01659626094624,241.947174072266
1,8.77,7.01659626094624,241.336822509766
1,8.83,7.01659626094624,239.620208740234
1,8.89,6.97992996219546,237.617492675781
1,8.95,6.92993046389893,234.222412109375
1,9.01,6.8799309656024,229.930877685547
1,9.07,6.82993146730587,225.610733032227
1,9.13,6.77993196900934,221.5576171875
1,9.19,6.72993247071281,217.761993408203
1,9.25,6.67993297241628,214.252471923828
1,9.31,6.62993347411975,210.790634155273
1,9.37,6.57993397582322,207.462310791016
1,9.43,6.52993447752669,204.191207885742
1,9.49,6.47993497923017,201.034545898438
1,9.55,6.42993548093364,197.944641113281
1,9.61,6.37993598263711,194.826126098633
1,9.67,6.32993648434058,191.831588745117
1,9.73,6.27993698604405,188.846588134766
1,9.79,6.22993748774752,185.937881469727
1,9.85,6.17993798945099,183.048248291016
1,9.91,6.12993849115446,180.215835571289
1,9.97,6.07993899285793,177.450180053711
1,10.03,6.0299394945614,174.760818481445
1,10.09,5.97993999626487,171.937942504883
1,10.15,5.92994049796835,169.239044189453
1,10.21,5.87994099967182,166.521072387695
1,10.27,5.82994150137529,163.917541503906
1,10.33,5.77994200307876,161.294937133789
1,10.39,5.72994250478223,158.720016479492
1,10.45,5.6799430064857,156.154632568359
1,10.51,5.62994350818917,153.598785400391
1,10.57,5.57994400989264,151.042938232422
1,10.63,5.53327781148255,148.630142211914
1,10.69,5.48327831318602,146.102905273438
1,10.75,5.43327881488949,143.680572509766
1,10.81,5.38327931659296,141.181945800781
1,10.87,5.33327981829643,138.740539550781
1,10.93,5.2832803199999,136.327743530273
1,10.99,5.23328082170337,133.867263793945
1,11.05,5.18328132340685,131.521224975586
1,11.11,5.13328182511032,129.184722900391
1,11.17,5.08328232681379,126.876831054688
1,11.23,5.03328282851726,124.607086181641
1,11.29,4.98328333022073,122.42317199707
1,11.35,4.9332838319242,120.315551757813
1,11.41,4.88328433362767,118.10302734375
1,11.47,4.83328483533114,115.814208984375
1,11.53,4.78328533703461,113.530158996582
1,11.59,4.73328583873808,111.269950866699
1,11.65,4.68328634044155,109.066963195801
1,11.71,4.63328684214503,106.85920715332
1,11.77,4.5832873438485,104.65145111084
1,11.83,4.53328784555197,102.519989013672
1,11.89,4.48328834725544,100.383758544922
1,11.95,4.43328884895891,98.2522964477539
1,12.01,4.38328935066238,96.0874557495117
1,12.07,4.33328985236585,93.8796997070313
1,12.13,4.28329035406932,91.7196273803711
1,12.19,4.23329085577279,89.5833969116211
1,12.25,4.18329135747626,87.5186920166016
1,12.31,4.13329185917974,85.3872299194336
1,12.37,4.08329236088321,83.2796096801758
1,12.43,4.03329286258668,81.2244415283203
1,12.49,3.98329336429015,79.1501998901367
1,12.55,3.93329386599362,77.0711898803711
1,12.61,3.88329436769709,74.9969482421875
1,12.67,3.83329486940056,72.9608535766602
1,12.73,3.78329537110403,70.9009170532227
1,12.79,3.7332958728075,68.8982009887695
1,12.85,3.68329637451097,66.9050216674805
1,12.91,3.63329687621445,64.9356842041016
1,12.97,3.58329737791792,62.9377365112305
1,13.03,3.53329787962139,60.9731674194336
1,13.09,3.48329838132486,59.0801239013672
1,13.15,3.43329888302833,57.0893287658691
1,13.21,3.3832993847318,55.0937652587891
1,13.27,3.33329988643527,53.1554222106934
1,13.33,3.28330038813874,51.2504577636719
1,13.39,3.23330088984221,49.3049621582031
1,13.45,3.18330139154568,47.3213195800781
1,13.51,3.13330189324915,45.3758239746094
1,13.57,3.08330239495263,43.4470176696777
1,13.63,3.0333028966561,41.5658950805664
1,13.69,2.98330339835957,39.675235748291
1,13.75,2.93330390006304,37.8131866455078
1,13.81,2.88330440176651,35.9630584716797
1,13.87,2.83330490346998,34.1796875
1,13.93,2.78330540517345,32.3963165283203
1,13.99,2.73330590687692,30.5986404418945
1,14.05,2.68330640858039,28.7747383117676
1,14.11,2.63330691028386,26.9734859466553
1,14.17,2.58330741198733,25.2628326416016
1,14.23,2.53330791369081,23.573637008667
1,14.29,2.48330841539428,21.8498706817627
1,14.35,2.43330891709775,20.0891494750977
1,14.41,2.38330941880122,18.3236598968506
1,14.47,2.33330992050469,16.5414810180664
1,14.53,2.28331042220816,14.7843360900879
1,14.59,2.23331092391163,13.1404399871826
1,14.65,2.1833114256151,11.6968154907227
1,14.71,2.13331192731857,10.4868412017822
1,14.77,2.08331242902204,9.29296016693115
1,14.83,2.03331293072552,7.87734985351563
1,14.89,1.98331343242899,6.20245933532715
1,14.95,1.93331393413246,4.46677207946777
1,15.01,1.88331443583593,2.79247760772705
1,15.07,1.8333149375394,1.17599964141846
1,15.13,1.78331543924287,-0.447630882263184
1,15.19,1.73331594094634,-2.08854675292969
1,15.25,1.68331644264981,-3.72529029846191
1,15.31,1.63331694435328,-5.21302223205566
1,15.37,1.58331744605675,-6.58214092254639
1,15.43,1.53331794776022,-7.9655647277832
1,15.49,1.4833184494637,-9.41872596740723
1,15.55,1.43331895116717,-10.9332799911499
1,15.61,1.38331945287064,-12.4883651733398
1,15.67,1.33331995457411,-13.9683485031128
1,15.73,1.28332045627758,-15.3708457946777
1,15.79,1.23332095798105,-16.7953968048096
1,15.85,1.18332145968452,-18.2807445526123
1,15.91,1.13332196138799,-19.8054313659668
1,15.97,1.08332246309146,-21.3503837585449
1,16.03,1.03332296479493,-22.9370594024658
1,16.09,0.983323466498405,-24.5559215545654
1,16.15,0.933323968201876,-26.172399520874
1,16.21,0.883324469905347,-27.7626514434814
1,16.27,0.833324971608818,-29.3707847595215
1,16.33,0.783325473312289,-31.0063362121582
1,16.39,0.733325975015759,-32.5894355773926
1,16.45,0.68332647671923,-34.1439247131348
1,16.51,0.633326978422701,-35.6793403625488
1,16.57,0.583327480126172,-37.2529029846191
1,16.63,0.533327981829643,-38.8288497924805
1,16.69,0.48666178341955,-40.3738021850586
1,16.75,0.433328985236585,-41.9092178344727
1,16.81,0.386662786826491,-43.3802604675293
1,16.87,0.333329988643527,-44.8751449584961
1,16.93,0.286663790233433,-46.3509559631348
1,16.99,0.236664291936904,-47.8720664978027
1,17.05,0.186664793640375,-49.4170188903809
1,17.11,0.136665295343846,-50.9476661682129
1,17.17,0.086665797047317,-52.4711608886719
1,17.23,0.036666298750788,-53.9636611938477
1,17.29,-1.33331995457411E-02,-55.4466247558594
1,17.35,-2.66663990914822E-02,-56.5719604492188
1,17.41,0,-56.0736656188965
1,17.47,0,-54.7575950622559
1,17.53,0,-53.5225868225098
1,17.59,0,-52.5403022766113
1,17.65,0,-51.7535209655762
1,17.71,0,-51.0406494140625
1,17.77,0,-50.4350662231445
1,17.83,0,-49.8461723327637
1,17.89,0,-49.3240356445313
1,17.95,0,-48.825740814209
1,18.01,0,-48.3608245849609
1,18.07,0,-47.9030609130859
1,18.13,0,-47.4905967712402
1,18.19,0,-47.0876693725586
1,18.25,0,-46.7133522033691
1,18.31,0,-46.3676452636719
1,18.37,0,-46.0171699523926
1,18.43,0,-45.6857681274414
1,18.49,0,-45.3686714172363
1,18.55,0,-45.0849533081055
1,18.61,0,-44.7869300842285
1,18.67,0,-44.4746017456055
1,18.73,0,-44.2075729370117
1,18.79,0,-43.9214706420898
1,18.85,0,-43.6639785766602
1,18.91,0,-43.4112548828125
1,18.97,0,-43.2014465332031
1,19.03,0,-42.9868698120117
1,19.09,0,-42.7603721618652
1,19.15,0,-42.5434112548828
1,19.21,0,-42.3264503479004
1,19.27,0,-42.1309471130371
1,19.33,0,-41.9068336486816
1,19.39,0,-41.7256355285645
1,19.45,0,-41.5205955505371
1,19.51,0,-41.3298606872559
1,19.57,0,-41.1486625671387
1,19.63,0,-40.9722328186035
1,19.69,0,-40.8053398132324
1,19.75,0,-40.6360626220703
1,19.81,0,-40.4667854309082
1,19.87,0,-40.3189659118652
1,19.93,0,-40.1616096496582
1,19.99,0,-39.9923324584961
1,20.05,0,-39.8159027099609
1,20.11,0,-39.675235748291
1,20.17,0,-39.5441055297852
1,20.23,0,-39.3939018249512
1,20.29,0,-39.2508506774902
1,20.35,0,-39.1244888305664
1,20.41,0,-38.9790534973145
1,20.47,0,-38.8574600219727
1,20.53,0,-38.7263298034668
1,20.59,0,-38.5832786560059
1,20.65,0,-38.447380065918
1,20.71,0,-38.3210182189941
1,20.77,0,-38.2184982299805
1,20.83,0,-38.0849838256836
1,20.89,0,-37.9776954650879
1,20.95,0,-37.8584861755371
1,21.01,0,-37.7321243286133
1,21.07,0,-37.6057624816895
1,21.13,0,-37.4984741210938
1,21.19,0,-37.3959541320801
1,21.25,0,-37.2767448425293
1,21.31,0,-37.1766090393066
1,21.37,0,-37.071704864502
1,21.43,0,-36.9644165039063
1,21.49,0,-36.8642807006836
1,21.55,0,-36.7522239685059
1,21.61,0,-36.6353988647461
1,21.67,0,-36.5567207336426
1,21.73,0,-36.468505859375
1,21.79,0,-36.3564491271973
1,21.85,0,-36.2849235534668
1,21.91,0,-36.1847877502441
1,21.97,0,-36.0679626464844
1,22.03,0,-35.9725952148438
1,22.09,0,-35.8891487121582
1,22.15,0,-35.7961654663086
1,22.21,0,-35.7151031494141
1,22.27,0,-35.6483459472656
1,22.33,0,-35.548210144043
1,22.39,0,-35.4552268981934
1,22.45,0,-35.3646278381348
1,22.51,0,-35.2978706359863
1,22.57,0,-35.2144241333008
1,22.63,0,-35.1333618164063
1,22.69,0,-35.0546836853027
1,22.75,0,-34.9783897399902
1,22.81,0,-34.8973274230957
1,22.87,0,-34.8162651062012
1,22.93,0,-34.7352027893066
1,22.99,0,-34.6660614013672
1,23.05,0,-34.6088409423828
1,23.11,0,-34.5277786254883
1,23.17,0,-34.4419479370117
1,23.23,0,-34.3847274780273
1,23.29,0,-34.3132019042969
1,23.35,0,-34.2583656311035
1,23.41,0,-34.1963768005371
1,23.47,0,-34.1200828552246
1,23.53,0,-34.029483795166
1,23.59,0,-33.9555740356445
1,23.65,0,-33.8912010192871
1,23.71,0,-33.8172912597656
1,23.77,0,-33.7529182434082
1,23.83,0,-33.6885452270508
1,23.89,0,-33.6241722106934
1,23.95,0,-33.5788726806641
1,24.01,0,-33.5264205932617
1,24.07,0,-33.4620475769043
1,24.13,0,-33.4024429321289
1,24.19,0,-33.3476066589355
1,24.25,0,-33.2903861999512
1,24.31,0,-33.2140922546387
1,24.37,0,-33.1521034240723
1,24.43,0,-33.0996513366699
1,24.49,0,-33.0567359924316
1,24.55,0,-32.9804420471191
1,24.61,0,-32.9446792602539
1,24.67,0,-32.8779220581055
1,24.73,0,-32.8230857849121
1,24.79,0,-32.7730178833008
1,24.85,0,-32.7181816101074
1,24.91,0,-32.646656036377
1,24.97,0,-32.6061248779297
1,25.03,0,-32.5441360473633
1,25.09,0,-32.494068145752
1,25.15,0,-32.4487686157227
1,25.21,0,-32.3939323425293
1,25.27,0,-32.3581695556641
1,25.33,0,-32.2961807250977
1,25.39,0,-32.2532653808594
1,25.45,0,-32.2151184082031
1,25.51,0,-32.1698188781738
1,25.57,0,-32.1006774902344
1,25.63,0,-32.0601463317871
1,25.69,0,-31.9957733154297
1,25.75,0,-31.9433212280273
1,25.81,0,-31.898021697998
1,25.87,0,-31.8431854248047
1,25.93,0,-31.8098068237305
1,25.99,0,-31.7502021789551
1,26.05,0,-31.7049026489258
1,26.11,0,-31.6643714904785
1,26.17,0,-31.6143035888672
1,26.23,0,-31.5690040588379
1,26.29,0,-31.5237045288086
1,26.35,0,-31.4927101135254
1,26.41,0,-31.440258026123
1,26.47,0,-31.4068794250488
1,26.53,0,-31.3568115234375
1,26.59,0,-31.2900543212891
1,26.65,0,-31.2566757202148
1,26.71,0,-31.2185287475586
1,26.77,0,-31.1756134033203
1,26.83,0,-31.1136245727539
1,26.89,0,-31.0802459716797
1,26.95,0,-31.0349464416504
1,27.01,0,-31.0063362121582
1,27.07,0,-30.9538841247559
1,27.13,0,-30.9252738952637
1,27.19,0,-30.8871269226074
1,27.25,0,-30.8585166931152
1,27.31,0,-30.8132171630859
1,27.37,0,-30.7655334472656
1,27.43,0,-30.7321548461914
1,27.49,0,-30.6940078735352
1,27.55,3.33329988643527E-03,-30.6510925292969
1,27.61,0.036666298750788,-30.4698944091797
1,27.67,0.086665797047317,-28.9607048034668
1,27.73,0.136665295343846,-26.1366367340088
1,27.79,0.186664793640375,-22.9442119598389
1,27.85,0.236664291936904,-19.9031829833984
1,27.91,0.286663790233433,-17.0552730560303
1,27.97,0.336663288529962,-14.3486261367798
1,28.03,0.386662786826491,-12.0115280151367
1,28.09,0.43666228512302,-10.2394819259644
1,28.15,0.48666178341955,-8.33094120025635
1,28.21,0.536661281716079,-6.15715980529785
1,28.27,0.586660780012608,-3.89456748962402
1,28.33,0.636660278309137,-1.63495540618896
1,28.39,0.686659776605666,0.614523887634277
1,28.45,0.736659274902195,2.94923782348633
1,28.51,0.783325473312289,5.34594058990479
1,28.57,0.833324971608818,7.63893127441406
1,28.63,0.883324469905347,9.73939895629883
1,28.69,0.933323968201876,11.7951631546021
1,28.75,0.983323466498405,13.8229131698608
1,28.81,1.03332296479493,15.7904624938965
1,28.87,1.08332246309146,17.7574157714844
1,28.93,1.13332196138799,19.7958946228027
1,28.99,1.18332145968452,21.9166278839111
1,29.05,1.23332095798105,24.0969657897949
1,29.11,1.28332045627758,26.2916088104248
1,29.17,1.33331995457411,28.4934043884277
1,29.23,1.38331945287064,30.6987762451172
1,29.29,1.43331895116717,32.9184532165527
1,29.35,1.4833184494637,35.1190567016602
1,29.41,1.53331794776022,37.3196601867676
1,29.47,1.58331744605675,39.4916534423828
1,29.53,1.63331694435328,41.6302680969238
1,29.59,1.68331644264981,43.7521934509277
1,29.65,1.73331594094634,45.9051132202148
1,29.71,1.78331543924287,48.0461120605469
1,29.77,1.8333149375394,50.1632690429688
1,29.83,1.88331443583593,52.2565841674805
1,29.89,1.93331393413246,54.3498992919922
1,29.95,1.98331343242899,56.464672088623
1,30.01,2.03331293072552,58.5556030273438
1,30.07,2.08331242902204,60.6489181518555
1,30.13,2.13331192731857,62.7756118774414
1,30.19,2.1833114256151,64.9213790893555
1,30.25,2.23331092391163,66.9574737548828
1,30.31,2.28331042220816,69.0126419067383
1,30.37,2.33330992050469,71.0582733154297
1,30.43,2.38330941880122,73.1420516967773
1,30.49,2.43330891709775,75.230598449707
1,30.55,2.48330841539428,77.2619247436523
1,30.61,2.53330791369081,79.3123245239258
1,30.67,2.58330741198733,81.3674926757813
1,30.73,2.63330691028386,83.470344543457
