ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
14,37.29,1.20665455888957,-1.21414661407471
14,37.35,1.05665606399998,-1.36494636535645
14,37.41,0.906657569110394,-1.53303146362305
14,37.47,0.756659074220806,-1.70707702636719
14,37.53,0.606660579331219,-1.87337398529053
14,37.59,0.456662084441632,-2.02715396881104
14,37.65,0.306663589552045,-2.18868255615234
14,37.71,0.156665094662458,-2.35080718994141
14,37.77,6.66659977287054E-03,-2.5099515914917
14,37.83,0,-2.61247158050537
14,37.89,0,-2.60651111602783
14,37.95,0,-2.53558158874512
14,38.01,0,-2.46584415435791
14,38.07,0,-2.40981578826904
14,38.13,1.33331995457411E-02,-2.36332416534424
14,38.19,0.123332095798105,-2.28643417358398
14,38.25,0.263330691028386,-2.11358070373535
14,38.31,0.413329185917974,-1.87277793884277
14,38.37,0.563327680807561,-1.62005424499512
14,38.43,0.713326175697148,-1.36494636535645
14,38.49,0.863324670586735,-1.13546848297119
14,38.55,1.01332316547632,-0.894069671630859
14,38.61,1.16332166036591,-0.641942024230957
14,38.67,1.3133201552555,-0.404119491577148
14,38.73,1.46331865014508,-0.169277191162109
14,38.79,1.61331714503467,6.43730163574219E-02
14,38.85,1.76331563992426,0.282526016235352
14,38.91,1.91331413481385,0.501275062561035
14,38.97,2.06331262970343,0.72181224822998
14,39.03,2.21331112459302,0.961422920227051
14,39.09,2.36330961948261,1.20043754577637
14,39.15,2.51330811437219,1.42574310302734
14,39.21,2.66330660926178,1.63614749908447
14,39.27,2.81330510415137,1.85072422027588
14,39.33,2.96330359904096,2.07901000976563
14,39.39,3.11330209393054,2.31266021728516
14,39.45,3.26663388870656,2.5331974029541
14,39.51,3.41663238359615,2.75790691375732
14,39.57,3.56663087848574,2.9987096786499
14,39.63,3.71662937337533,3.22163105010986
14,39.69,3.86662786826491,3.44991683959961
14,39.75,4.0166263631545,3.67164611816406
14,39.81,4.16662485804409,3.90291213989258
14,39.87,4.31662335293368,4.14431095123291
14,39.93,4.46662184782326,4.37617301940918
14,39.99,4.61662034271285,4.61161136627197
14,40.05,4.76661883760244,4.85360622406006
14,40.11,4.91661733249202,5.07533550262451
14,40.17,5.06661582738161,5.30421733856201
14,40.23,5.2166143222712,5.54561614990234
14,40.29,5.36661281716079,5.80310821533203
14,40.35,5.51661131205037,6.04927539825439
14,40.41,5.66660980693996,6.29961490631104
14,40.47,5.81660830182955,6.53624534606934
14,40.53,5.96660679671913,6.77108764648438
14,40.59,6.11660529160872,7.00891017913818
14,40.65,6.26660378649831,7.26044178009033
14,40.71,6.4166022813879,7.51376152038574
14,40.77,6.56660077627748,7.75456428527832
14,40.83,6.71659927116707,7.99715518951416
14,40.89,6.86659776605666,8.25464725494385
14,40.95,7.01659626094624,8.51333141326904
14,41.01,7.16659475583583,8.78334045410156
