stem,prefix,sample_type,mode,condition,speed_mm_min,n,energy_loss_density_MJ_m3_mean,energy_loss_density_MJ_m3_std,peak_stress_MPa_mean,peak_stress_MPa_std,modulus_MPa_mean,modulus_MPa_std,gap_x0_mm_mean,gap_x0_mm_std,modulus_type
TP_0122_1152,TP,TENDON,compression,A,50,3,0.012368312013822916,0.0007668253155174496,0.3055285434333648,0.01931078330906615,1.3457119394244133,0.08475127241867722,3.6088526770472567,0.2988156633535761,loading_0-0.5eps_at_sigmax
TP_0122_1152,TP,TENDON,compression,A,150,3,0.0128553109972328,0.0007863582133189285,0.331426153377611,0.019652173998144132,1.470383191839938,0.10870366833364238,3.7166293733753264,0.2802550056850681,loading_0-0.5eps_at_sigmax
TP_0122_1152,TP,TENDON,compression,A,300,3,0.01170079861143967,0.0004162629310922987,0.3471098789552445,0.014220466450544814,1.536928725090646,0.09853433570138616,3.829961569514127,0.21794276030230247,loading_0-0.5eps_at_sigmax
TP_0122_1152,TP,TENDON,compression,B,50,3,0.0117129552961433,0.0002461707521770554,0.29865170822662584,0.006264042276244487,1.4394696487354455,0.049126441924918926,3.792184170801193,0.06842066598135611,loading_0-0.5eps_at_sigmax
TP_0122_1152,TP,TENDON,compression,B,150,3,0.012156540164541416,0.0004062874412875452,0.32448444236703483,0.008047317362516593,1.5846025767400376,0.024498413451413514,3.915516266599296,0.025018260627401364,loading_0-0.5eps_at_sigmax
TP_0122_1152,TP,TENDON,compression,B,300,3,0.011229079606051476,0.00036778063367670096,0.34338762971008713,0.008104482560443702,1.6756495334129689,0.13494442291173728,4.02773736277595,0.18074765486758257,loading_0-0.5eps_at_sigmax
