ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
1,0.05,0,-5.96046447753906E-03
1,0.11,0,-5.36441802978516E-03
1,0.17,0,-0.012516975402832
1,0.23,6.66659977287054E-03,-1.01327896118164E-02
1,0.29,0.109998896252364,-7.74860382080078E-03
1,0.35,0.339996588416398,-1.43051147460938E-02
1,0.41,0.629993678536266,-1.43051147460938E-02
1,0.47,0.926657368429005,-0.03814697265625
1,0.53,1.22665435820818,-4.17232513427734E-02
1,0.59,1.52665134798735,-0.031590461730957
1,0.65,1.82664833776653,-2.44379043579102E-02
1,0.71,2.1266453275457,-2.62260437011719E-02
1,0.77,2.42664231732488,-1.72853469848633E-02
1,0.83,2.72663930710405,-2.08616256713867E-02
1,0.89,3.02663629688323,-1.72853469848633E-02
1,0.95,3.3266332866624,-1.60932540893555E-02
1,1.01,3.62663027644157,0.758171081542969
1,1.07,3.92662726622075,6.49392604827881
1,1.13,4.22662425599992,20.1928615570068
1,1.19,4.5266212457791,38.4378433227539
1,1.25,4.82661823555827,58.5031509399414
1,1.31,5.12661522533745,78.3252716064453
1,1.37,5.42661221511662,97.0363616943359
1,1.43,5.72660920489579,114.469528198242
1,1.49,6.02660619467497,130.605697631836
1,1.55,6.32660318445414,145.635604858398
1,1.61,6.62660017423332,159.730911254883
1,1.67,6.92659716401249,172.872543334961
1,1.73,7.22659415379167,185.184478759766
1,1.79,7.52659114357084,196.781158447266
1,1.85,7.82658813335002,207.853317260742
1,1.91,8.12658512312919,218.181610107422
1,1.97,8.42658211290836,227.994918823242
1,2.03,8.72657910268754,237.178802490234
1,2.09,9.02657609246671,245.876312255859
1,2.15,9.32657308224589,254.192352294922
1,2.21,9.62657007202506,262.165069580078
1,2.27,9.92656706180424,269.832611083984
1,2.33,10.2265640515834,277.061462402344
1,2.39,10.5265610413626,284.061431884766
1,2.45,10.7565587335266,290.737152099609
1,2.51,10.7598920334131,291.156768798828
1,2.57,10.7598920334131,284.309387207031
1,2.63,10.7332256343216,276.813507080078
1,2.69,10.5865604393184,269.031524658203
1,2.75,10.3265630481765,255.985260009766
1,2.81,10.0332326581702,237.73193359375
1,2.87,9.73323566839099,218.563079833984
1,2.93,9.43323867861182,200.786590576172
1,2.99,9.13324168883264,184.822082519531
1,3.05,8.83324469905347,170.478820800781
1,3.11,8.53324770927429,157.079696655273
1,3.17,8.23325071949512,144.329071044922
1,3.23,7.93325372971594,132.007598876953
1,3.29,7.63325673993677,120.124816894531
1,3.35,7.33325975015759,108.518600463867
1,3.41,7.03326276037842,97.2461700439453
1,3.47,6.73326577059925,86.2884521484375
1,3.53,6.43326878082007,75.5786895751953
1,3.59,6.1332717910409,65.0405883789063
1,3.65,5.83327480126172,54.5954704284668
1,3.71,5.53327781148255,44.1312789916992
1,3.77,5.23328082170337,34.019947052002
1,3.83,4.9332838319242,24.4426727294922
1,3.89,4.63328684214503,14.8463249206543
1,3.95,4.33328985236585,6.04629516601563
1,4.01,4.03329286258668,0.886917114257813
1,4.07,3.7332958728075,-0.525712966918945
1,4.13,3.43329888302833,-0.412464141845703
1,4.19,3.13330189324915,-0.127553939819336
1,4.25,2.83330490346998,7.74860382080078E-03
1,4.31,2.53330791369081,0.031590461730957
1,4.37,2.23331092391163,5.36441802978516E-03
1,4.43,1.93331393413246,-1.19209289550781E-02
1,4.49,1.63331694435328,-2.50339508056641E-02
1,4.55,1.33331995457411,-2.50339508056641E-02
1,4.61,1.03332296479493,-1.19209289550781E-02
1,4.67,0.733325975015759,-1.43051147460938E-02
1,4.73,0.433328985236585,-1.13248825073242E-02
1,4.79,0.133331995457411,-8.34465026855469E-03
1,4.85,-4.66661984100938E-02,7.15255737304688E-03
1,4.91,0,3.57627868652344E-03
1,4.97,0,1.19209289550781E-03
1,5.03,0,-7.74860382080078E-03
1,5.09,0,-1.13248825073242E-02
1,5.15,3.33329988643527E-03,-2.74181365966797E-02
1,5.21,8.33324971608818E-02,-3.87430191040039E-02
1,5.27,0.296663689892739,-3.03983688354492E-02
1,5.33,0.579994180239737,-3.03983688354492E-02
1,5.39,0.879991170018911,-2.32458114624023E-02
1,5.45,1.17998815979809,-2.20537185668945E-02
1,5.51,1.47998514957726,-1.13248825073242E-02
1,5.57,1.77998213935643,-1.19209289550781E-03
1,5.63,2.07997912913561,5.36441802978516E-03
1,5.69,2.37664281902835,-2.38418579101563E-03
1,5.75,2.67663980880752,-1.78813934326172E-03
1,5.81,2.9766367985867,-1.78813934326172E-03
1,5.87,3.27663378836587,-1.19209289550781E-03
1,5.93,3.57996407803148,-1.07288360595703E-02
1,5.99,3.87996106781066,0.253915786743164
1,6.05,4.17995805758983,3.93867492675781
1,6.11,4.47662174748257,15.4614448547363
1,6.17,4.77661873726174,32.1269035339355
1,6.23,5.07661572704092,50.5805015563965
1,6.29,5.37661271682009,68.9601898193359
1,6.35,5.67660970659927,86.359977722168
1,6.41,5.97660669637844,102.572441101074
1,6.47,6.27660368615761,117.740631103516
1,6.53,6.57660067593679,132.036209106445
1,6.59,6.87659766571596,145.645141601563
1,6.65,7.17659465549514,158.443450927734
1,6.71,7.47659164527431,170.707702636719
1,6.77,7.77658863505349,182.428359985352
1,6.83,8.07658562483266,193.672180175781
1,6.89,8.37658261461183,204.410552978516
1,6.95,8.67657960439101,214.729309082031
1,7.01,8.97657659417018,224.742889404297
1,7.07,9.27657358394936,234.355926513672
1,7.13,9.57657057372853,243.701934814453
1,7.19,9.87656756350771,252.780914306641
1,7.25,10.1765645532869,261.497497558594
1,7.31,10.4765615430661,269.889831542969
1,7.37,10.7565587335266,278.224945068359
1,7.43,10.7565587335266,281.391143798828
1,7.49,10.7565587335266,276.165008544922
1,7.55,10.7332256343216,269.184112548828
1,7.61,10.6098935385235,262.641906738281
1,7.67,10.3632293469273,251.15966796875
1,7.73,10.0732322568074,233.726501464844
1,7.79,9.77323526702821,214.58625793457
1,7.85,9.47323827724904,196.628570556641
1,7.91,9.17324128746986,180.463790893555
1,7.97,8.87324429769069,165.834426879883
1,8.03,8.57324730791152,152.320861816406
1,8.09,8.27325031813234,139.51301574707
1,8.15,7.97325332835317,127.201080322266
1,8.21,7.67325633857399,115.222930908203
1,8.27,7.37325934879482,103.616714477539
1,8.33,7.07326235901564,92.3728942871094
1,8.39,6.77326536923647,81.477165222168
1,8.45,6.47326837945729,70.8293914794922
1,8.51,6.17327138967812,60.3294372558594
1,8.57,5.87327439989895,49.9224662780762
1,8.63,5.57327741011977,39.6203994750977
1,8.69,5.2732804203406,29.8929214477539
1,8.75,4.97328343056142,20.4408168792725
1,8.81,4.67328644078225,10.9374523162842
1,8.87,4.37328945100307,3.33189964294434
1,8.93,4.0732924612239,-6.19888305664063E-02
1,8.99,3.77329547144473,-0.602602958679199
1,9.05,3.47329848166555,-0.314116477966309
1,9.11,3.17330149188638,-9.47713851928711E-02
1,9.17,2.8733045021072,-2.86102294921875E-02
1,9.23,2.57330751232803,-3.33786010742188E-02
1,9.29,2.27331052254885,-4.52995300292969E-02
1,9.35,1.97331353276968,-3.69548797607422E-02
1,9.41,1.67331654299051,-0.031590461730957
1,9.47,1.37331955321133,-2.92062759399414E-02
1,9.53,1.07332256343216,-4.05311584472656E-02
1,9.59,0.773325573652983,-4.29153442382813E-02
1,9.65,0.473328583873808,-3.93390655517578E-02
1,9.71,0.173331594094634,-3.03983688354492E-02
1,9.77,-6.66659977287054E-03,-2.92062759399414E-02
1,9.83,0,-3.87430191040039E-02
1,9.89,0,-3.51667404174805E-02
1,9.95,0,-3.57627868652344E-02
1,10.01,0,-4.29153442382813E-02
1,10.07,0,-3.57627868652344E-02
1,10.13,5.99993979558349E-02,-4.23192977905273E-02
1,10.19,0.253330791369081,-3.93390655517578E-02
1,10.25,0.533327981829643,-3.21865081787109E-02
1,10.31,0.829991671722382,-3.99351119995117E-02
1,10.37,1.12665536161512,-2.98023223876953E-02
1,10.43,1.4266523513943,-1.19209289550781E-02
1,10.49,1.72664934117347,-1.54972076416016E-02
1,10.55,2.02664633095264,-2.26497650146484E-02
1,10.61,2.32664332073182,-2.32458114624023E-02
1,10.67,2.62664031051099,-2.44379043579102E-02
1,10.73,2.92663730029017,-2.02655792236328E-02
1,10.79,3.22663429006934,-1.37090682983398E-02
1,10.85,3.52663127984852,-0.019073486328125
1,10.91,3.82662826962769,1.19209289550781E-02
1,10.97,4.1299585592933,1.42395496368408
1,11.03,4.42995554907247,9.10818576812744
1,11.09,4.72661923896521,23.8871574401855
1,11.15,5.02661622874439,41.663646697998
1,11.21,5.32661321852356,60.0242614746094
1,11.27,5.62661020830274,77.6767730712891
1,11.33,5.92660719808191,94.1324234008789
1,11.39,6.22660418786108,109.419822692871
1,11.45,6.52660117764026,123.834609985352
1,11.51,6.82659816741943,137.538909912109
1,11.57,7.12659515719861,150.45166015625
1,11.63,7.42659214697778,162.811279296875
1,11.69,7.72658913675696,174.684524536133
1,11.75,8.02658612653613,186.1572265625
1,11.81,8.32658311631531,197.057723999023
1,11.87,8.62658010609448,207.662582397461
1,11.93,8.92657709587365,217.752456665039
1,11.99,9.22657408565283,227.70881652832
1,12.05,9.526571075432,237.178802490234
1,12.11,9.82656806521118,246.486663818359
1,12.17,10.1265650549904,255.489349365234
1,12.23,10.4265620447695,264.358520507813
1,12.29,10.7265590345487,272.979736328125
1,12.35,10.7565587335266,278.244018554688
1,12.41,10.7565587335266,274.410247802734
1,12.47,10.7498921337537,267.63916015625
1,12.53,10.6498931371607,261.363983154297
1,12.59,10.4165621451102,251.026153564453
1,12.65,10.1298983548768,234.470367431641
1,12.71,9.82990136509761,215.435028076172
1,12.77,9.52990437531844,197.153091430664
1,12.83,9.22990738553927,180.597305297852
1,12.89,8.92991039576009,165.691375732422
1,12.95,8.62991340598091,151.92985534668
1,13.01,8.32991641620174,138.940811157227
1,13.07,8.02991942642257,126.523971557617
1,13.13,7.72992243664339,114.536285400391
1,13.19,7.42992544686422,102.882385253906
1,13.25,7.12992845708504,91.5670394897461
1,13.31,6.82993146730587,80.5902481079102
1,13.37,6.52993447752669,69.9520111083984
1,13.43,6.22993748774752,59.4568252563477
1,13.49,5.92994049796835,49.0975379943848
1,13.55,5.62994350818917,38.912296295166
1,13.61,5.32994651841,29.2396545410156
1,13.67,5.02994952863082,19.8376178741455
1,13.73,4.72995253885165,10.4176998138428
1,13.79,4.42995554907247,3.03506851196289
1,13.85,4.1299585592933,-0.137090682983398
1,13.91,3.82996156951413,-0.590085983276367
1,13.97,3.52996457973495,-0.301599502563477
1,14.03,3.22996758995578,-7.39097595214844E-02
1,14.09,2.9299706001766,-5.96046447753906E-03
1,14.15,2.62997361039743,-3.57627868652344E-03
1,14.21,2.32997662061825,-2.02655792236328E-02
1,14.27,2.02997963083908,-1.01327896118164E-02
1,14.33,1.72998264105991,-5.96046447753906E-03
1,14.39,1.42998565128073,-7.15255737304688E-03
1,14.45,1.12998866150156,-5.96046447753906E-04
1,14.51,0.829991671722382,-0.012516975402832
1,14.57,0.529994681943208,-6.55651092529297E-03
1,14.63,0.229997692164034,5.96046447753906E-03
1,14.69,0,3.57627868652344E-03
1,14.75,0,-1.54972076416016E-02
1,14.81,0,-2.68220901489258E-02
1,14.87,0,-1.72853469848633E-02
1,14.93,0,-1.49011611938477E-02
1,14.99,0,-2.26497650146484E-02
1,15.05,4.33328985236585E-02,-2.26497650146484E-02
