time,MA,MC,MD
13.631601,0.013811,0.345267,0.013811
13.651601,0.027621,0.414321,-0.013811
13.671601,0.027621,0.40051,0.013811
13.691601,-0.041432,0.303835,0.0
13.711601,0.041432,0.455753,0.041432
13.731601,-0.041432,0.303835,-0.013811
13.751601,0.069053,0.359078,0.013811
13.771601,-0.013811,0.40051,0.0
13.791601,0.055243,0.290025,0.013811
13.811601,0.0,0.345267,-0.013811
13.880301,0.027621,0.262403,0.0
13.900201,0.027621,0.372889,0.0
13.920201,0.0,0.262403,0.055243
13.940101,0.082864,0.290025,-0.069053
13.960101,-0.013811,0.276214,0.0
13.980201,0.027621,0.234782,-0.096675
14.000201,0.041432,0.317646,0.055243
14.020201,0.041432,0.345267,-0.041432
14.040301,0.0,0.290025,-0.013811
14.060101,0.027621,0.276214,0.0
14.080201,0.0,0.290025,-0.041432
14.100201,0.0,0.276214,0.055243
14.120201,0.041432,0.303835,-0.069053
14.140201,0.013811,0.290025,0.0
14.160101,0.069053,0.220971,-0.013811
14.180201,0.013811,0.276214,-0.013811
14.200201,0.055243,0.207161,-0.013811
14.220201,0.027621,0.207161,-0.027621
14.240101,0.069053,0.317646,-0.013811
14.260101,0.0,0.207161,0.0
14.280201,0.013811,0.276214,-0.041432
14.300201,0.027621,0.220971,-0.027621
14.320201,0.013811,0.248593,0.0
14.340201,0.041432,0.248593,-0.041432
14.360101,-0.013811,0.276214,0.027621
14.380201,0.027621,0.234782,-0.027621
14.400201,0.0,0.248593,-0.013811
14.420201,0.027621,0.262403,-0.013811
14.440201,0.0,0.207161,-0.013811
14.460101,0.055243,0.248593,0.0
14.480201,-0.055243,0.19335,-0.069053
14.500101,0.013811,0.207161,-0.027621
14.520201,0.013811,0.262403,-0.013811
14.540201,0.013811,0.124296,-0.013811
14.560101,0.013811,0.207161,-0.027621
14.580201,0.041432,0.220971,-0.013811
14.600101,0.069053,0.151918,-0.041432
14.620201,-0.013811,0.19335,0.0
14.640201,0.069053,0.19335,-0.055243
14.660101,-0.041432,0.124296,-0.013811
14.680101,0.082864,0.151918,0.0
14.700301,-0.013811,0.19335,-0.055243
14.720201,0.027621,0.138107,0.0
14.740201,0.013811,0.151918,-0.055243
14.760101,0.041432,0.179539,-0.013811
14.780201,0.027621,0.110486,0.041432
14.800101,0.013811,0.165728,-0.041432
14.820201,0.041432,0.138107,-0.013811
14.840101,0.013811,0.138107,-0.013811
14.860101,0.013811,0.19335,-0.069053
14.880201,-0.027621,0.124296,-0.013811
14.900201,0.069053,0.151918,-0.041432
14.920201,-0.027621,0.19335,-0.041432
14.940201,0.013811,0.124296,-0.055243
14.960101,0.013811,0.124296,-0.041432
14.980201,0.013811,0.124296,0.055243
15.000201,0.055243,0.069053,-0.041432
15.020201,0.027621,0.138107,0.0
15.040201,0.013811,0.124296,0.0
15.060101,0.027621,0.110486,-0.013811
15.080101,0.055243,0.124296,-0.013811
15.100201,-0.013811,0.069053,-0.013811
15.120201,0.082864,0.096675,-0.027621
15.140201,-0.013811,0.124296,-0.013811
15.160101,0.041432,0.124296,-0.013811
15.180201,0.013811,0.055243,-0.027621
15.200201,0.041432,0.110486,0.013811
15.220201,0.055243,0.069053,-0.069053
15.240201,0.041432,0.055243,0.0
15.260101,0.041432,0.096675,-0.041432
15.280201,0.041432,0.069053,-0.055243
15.300201,0.041432,0.082864,0.041432
15.320201,-0.069053,0.124296,-0.069053
15.340201,0.055243,0.0,-0.013811
15.360101,-0.027621,0.027621,-0.027621
15.380201,0.055243,0.096675,-0.013811
15.400201,-0.041432,0.041432,-0.027621
15.420201,0.055243,0.055243,-0.013811
15.440101,0.0,0.124296,-0.041432
15.460101,0.041432,0.013811,-0.027621
15.480201,0.027621,0.082864,-0.055243
15.500201,0.041432,0.069053,-0.041432
15.520201,0.041432,0.055243,-0.055243
15.540201,0.027621,0.069053,-0.013811
15.560101,0.041432,0.055243,-0.013811
15.580201,-0.013811,0.027621,-0.069053
15.600201,0.055243,0.096675,-0.027621
15.620201,-0.013811,0.055243,-0.069053
15.640201,0.069053,0.0,-0.027621
15.660101,-0.013811,0.041432,0.0
15.680201,0.041432,0.041432,-0.027621
15.700101,0.027621,0.0,0.0
15.720201,0.027621,0.096675,-0.013811
15.740201,0.041432,0.041432,-0.041432
15.760101,0.041432,0.013811,-0.069053
15.780201,0.055243,0.082864,0.013811
15.800201,0.0,0.013811,-0.013811
15.820201,0.027621,0.013811,-0.027621
15.840201,-0.027621,0.096675,-0.041432
15.860101,0.055243,0.013811,-0.013811
15.880201,-0.013811,0.013811,-0.082864
15.900201,0.055243,0.069053,-0.013811
15.920201,0.013811,-0.013811,-0.055243
15.940201,0.041432,0.0,-0.027621
15.960101,0.0,0.013811,-0.013811
15.980201,0.027621,-0.027621,-0.096675
16.000201,0.055243,0.013811,0.0
16.020201,-0.027621,0.013811,-0.055243
16.040101,0.069053,-0.041432,-0.013811
16.060201,-0.013811,0.013811,-0.041432
16.080201,0.069053,-0.041432,-0.027621
16.100201,0.0,-0.041432,-0.055243
16.120201,0.013811,0.027621,-0.027621
16.140201,0.013811,-0.027621,-0.082864
16.160101,0.055243,0.0,-0.027621
16.180101,0.0,0.013811,-0.013811
16.200201,0.041432,-0.041432,-0.055243
16.220201,0.069053,-0.013811,0.013811
16.240201,0.027621,0.013811,-0.082864
16.260101,0.082864,-0.041432,-0.013811
16.280101,0.013811,0.0,-0.041432
16.300201,0.096674,0.013811,0.0
16.320201,0.041432,-0.013811,-0.041432
16.340201,0.096674,-0.013811,-0.027621
16.360201,0.041432,0.013811,-0.027621
16.380101,0.082864,-0.055243,-0.069053
16.400201,0.096674,-0.013811,0.0
16.420101,0.055243,0.0,-0.013811
16.440201,0.055243,-0.055243,0.041432
16.460101,0.027621,0.0,-0.069053
16.480101,0.055243,0.027621,-0.041432
16.500101,0.055243,-0.041432,-0.013811
16.520301,0.069053,-0.013811,-0.069053
16.540201,0.027621,-0.041432,-0.055243
16.560101,0.069053,-0.069053,-0.069053
16.580201,0.055243,0.0,-0.013811
16.600201,0.096674,-0.055243,-0.027621
16.620201,0.055243,-0.069053,-0.027621
16.640101,0.110485,0.0,-0.013811
16.660101,0.069053,-0.055243,-0.013811
16.680201,0.096674,-0.069053,-0.055243
16.700201,0.082864,0.0,0.013811
16.720201,0.096674,-0.055243,-0.069053
16.740201,0.124296,-0.082864,-0.041432
16.760101,0.082864,-0.041432,0.0
16.780201,0.138106,-0.055243,-0.055243
16.800101,0.096674,-0.069053,-0.013811
16.820201,0.124296,-0.027621,-0.041432
16.840201,0.082864,-0.069053,-0.027621
16.860101,0.138106,-0.027621,-0.069053
16.880201,0.096674,-0.027621,0.0
16.900201,0.165728,-0.096674,-0.013811
16.920101,0.138106,-0.041432,-0.096675
16.940201,0.096674,-0.096674,-0.055243
16.960201,0.193349,-0.082864,0.027621
16.980201,0.151917,-0.041432,-0.124296
17.000201,0.179539,-0.082864,0.027621
17.020201,0.165728,-0.041432,-0.069053
17.040201,0.234781,-0.041432,-0.013811
17.060101,0.138106,-0.055243,-0.027621
17.080101,0.220971,-0.069053,-0.069053
17.100201,0.151917,-0.041432,0.013811
17.120201,0.276213,-0.055243,-0.055243
17.140201,-0.60767,0.883884,0.552427
17.160101,0.538616,-0.676723,-0.331456
17.180201,-0.165728,0.40051,0.151917
17.200301,0.138106,-0.138106,-0.013811
17.220201,0.069053,-0.013811,0.013811
17.240101,0.069053,0.041432,0.0
17.260101,0.082864,-0.027621,-0.041432
17.280201,0.110485,0.041432,-0.027621
17.300201,0.055243,0.0,-0.013811
17.320201,0.055243,0.027621,0.0
17.340201,0.082864,0.0,0.027621
17.360101,0.069053,0.013811,0.041432
17.380101,0.069053,0.013811,0.027621
17.400201,0.069053,0.013811,0.027621
17.420201,0.082864,-0.027621,0.027621
17.440201,0.069053,0.027621,0.013811
17.460101,0.069053,0.013811,0.013811
17.480101,0.069053,0.0,-0.013811
17.500101,0.069053,0.0,0.013811
17.520201,0.069053,0.0,0.041432
17.540201,0.069053,0.027621,0.0
17.560101,0.055243,-0.013811,0.0
17.580101,0.069053,0.0,0.013811
17.600201,0.082864,0.013811,-0.013811
17.620201,0.055243,0.0,0.013811
17.640101,0.069053,0.0,0.013811
17.660101,0.069053,0.0,-0.013811
17.680101,0.069053,0.0,0.013811
17.700201,0.069053,0.027621,-0.027621
17.720101,0.069053,-0.013811,0.0
17.740101,0.055243,0.0,0.013811
17.760201,0.069053,0.013811,0.0
17.780201,0.069053,0.0,-0.027621
17.800201,0.055243,0.0,0.0
17.820201,0.055243,0.0,0.013811
17.840201,0.069053,0.027621,0.0
17.860101,0.055243,0.013811,0.027621
17.880201,0.055243,0.013811,0.013811
17.900201,0.069053,0.027621,0.013811
17.920201,0.069053,0.013811,0.013811
17.940201,0.069053,0.0,0.013811
17.960101,0.055243,0.013811,0.0
17.980101,0.082864,0.027621,0.0
18.000201,0.069053,0.013811,0.027621
18.020201,0.069053,0.013811,-0.013811
18.040201,0.055243,0.013811,0.055243
18.060101,0.069053,0.0,0.0
18.080201,0.069053,0.0,0.013811
18.100101,0.069053,0.041432,-0.013811
18.120201,0.069053,0.013811,0.027621
18.140201,0.069053,0.0,0.013811
18.160201,0.069053,0.013811,0.041432
18.180101,0.069053,0.0,0.027621
18.200201,0.069053,-0.027621,0.027621
18.220201,0.069053,0.0,0.013811
18.240101,0.055243,0.0,0.013811
18.260101,0.069053,0.027621,0.013811
18.280201,0.069053,0.013811,0.013811
18.300201,0.069053,0.027621,0.013811
18.320201,0.055243,0.0,-0.027621
18.340201,0.055243,0.0,0.027621
18.360101,0.069053,0.013811,0.013811
18.380201,0.069053,-0.013811,0.055243
18.400101,0.069053,-0.027621,0.027621
18.420201,0.069053,0.027621,0.013811
18.440101,0.055243,0.013811,-0.027621
18.460101,0.069053,-0.027621,0.0
18.480201,0.069053,0.027621,-0.013811
18.500201,0.069053,0.013811,0.013811
18.520201,0.082864,0.0,0.027621
18.540201,0.055243,0.0,0.0
18.560101,0.082864,0.0,0.041432
18.580101,0.069053,-0.013811,0.0
18.600201,0.055243,0.013811,0.0
18.620201,0.055243,-0.013811,0.013811
18.640201,0.055243,0.013811,-0.041432
18.660101,0.055243,0.0,0.027621
18.680201,0.069053,0.0,0.013811
18.700201,0.069053,0.0,0.013811
18.720201,0.069053,0.027621,0.0
18.740201,0.055243,-0.013811,-0.041432
18.760201,0.055243,0.013811,0.013811
18.780101,0.055243,-0.013811,0.013811
18.800201,0.041432,0.013811,0.013811
18.820101,0.055243,0.027621,0.013811
18.840201,0.055243,-0.013811,0.0
18.860101,0.055243,-0.013811,0.041432
18.880201,0.069053,0.041432,0.0
18.900201,0.055243,0.013811,0.0
18.920201,0.069053,0.013811,0.0
18.940201,0.055243,0.013811,0.013811
18.960101,0.069053,0.027621,0.013811
18.980201,0.069053,0.0,0.027621
19.000201,0.055243,-0.013811,0.0
19.020201,0.082864,-0.013811,0.027621
19.040101,0.055243,-0.013811,0.013811
19.060101,0.069053,0.0,0.027621
19.080201,0.069053,0.013811,0.027621
19.100201,0.069053,-0.013811,0.013811
19.120201,0.069053,0.0,0.027621
19.140201,0.055243,-0.013811,0.013811
19.160101,0.069053,0.0,0.027621
19.180201,0.069053,0.0,0.013811
19.200201,0.055243,0.013811,0.013811
19.220301,0.055243,0.027621,0.013811
19.240201,0.069053,-0.013811,0.013811
19.260101,0.069053,0.0,0.0
19.280101,0.055243,0.0,-0.013811
19.300101,0.069053,0.0,0.027621
19.320201,0.069053,0.0,0.013811
19.340201,0.055243,0.0,0.027621
19.360101,0.055243,0.013811,0.013811
19.380201,0.055243,0.0,-0.027621
19.400201,0.069053,0.027621,-0.013811
19.420201,0.069053,0.0,0.013811
19.440201,0.069053,0.027621,0.0
19.460201,0.069053,0.027621,0.027621
19.480101,0.069053,0.027621,0.013811
19.500201,0.055243,0.0,0.013811
19.520201,0.069053,0.0,0.027621
19.540201,0.055243,0.027621,0.027621
19.560101,0.055243,0.013811,0.013811
19.580201,0.055243,0.027621,0.013811
19.600201,0.055243,0.013811,0.0
19.620201,0.069053,-0.013811,0.013811
19.640101,0.069053,-0.027621,0.027621
19.660101,0.069053,0.027621,0.013811
19.680101,0.055243,0.0,0.013811
19.700101,0.069053,0.013811,0.0
19.720201,0.069053,0.041432,0.0
19.740201,0.055243,0.0,0.0
19.760101,0.069053,0.013811,0.013811
19.780201,0.055243,0.013811,0.0
19.800201,0.069053,0.013811,0.0
19.820201,0.069053,0.013811,-0.027621
19.840201,0.055243,0.027621,0.0
19.860101,0.069053,0.013811,0.027621
19.880201,0.082864,0.013811,0.0
19.900201,0.069053,0.0,0.013811
19.920101,0.069053,0.0,0.027621
19.940201,0.055243,0.0,0.041432
19.960101,0.055243,0.013811,-0.013811
19.980201,0.055243,0.027621,-0.013811
