time_s,dist_mm
0.0,0.0
9.733775610999942,2.1798463487095043
19.72645773199997,2.098976740111438
29.75376332799999,2.1592341782340716
39.74265365400004,2.1906089950137217
49.733060885999976,2.2263856279961285
59.76120967999998,2.296987039361551
69.75110013300002,2.26309577164339
79.741986763,2.3103440626775984
89.73036302799994,2.3098726224068384
99.75853653299998,2.35664772053999
109.74987918999999,2.346939315614502
119.73733714499997,2.5586106042312897
129.72497420599996,2.46709724835517
139.75994995400004,2.9399369963999655
149.746027701,2.6280429589495267
159.73276230099998,2.7060126165336875
169.72481338499995,2.749788243677199
179.75306144300012,2.8799661021372036
189.73882688700007,2.84054362227808
199.73424374500007,2.8617833482093045
209.76227621400005,2.862954058820455
219.74703058700004,3.0838446450493757
229.7449364759999,2.910389159257664
239.73461903400002,2.772658363937843
249.72506283199994,2.976020466466464
259.74944814599996,2.770210568339879
269.7369400450001,2.8333136290209833
279.730448185,2.8222971873686498
289.7580554089999,2.8259521738431386
299.74568966100003,2.799388103038352
309.7368879459999,2.803050683955905
319.7252418869999,2.9301114670771176
329.7535302780001,2.8638292639098357
339.7462843469999,2.871816142880584
349.7339957370001,2.866313278640977
359.756575131,2.889333549007853
369.75325288600004,2.9294653878267716
379.74225185800003,2.974750216862642
389.73008955700004,2.9557940134875027
399.76178014000004,3.0412565419004056
409.75026885499994,2.984368496038427
419.7385869159999,2.9755080105875127
429.730403016,2.9833366398027983
439.75867422299996,2.9879852391446073
449.74637971899995,2.9454685476390257
459.7376628999999,2.9838318076320656
469.72647004199996,3.0013191946166433
479.7574691440001,2.9843101764756983
489.7456631660001,2.970567627515012
499.735243249,2.984886461025146
509.76219237199996,3.01738657000552
519.753354861,2.95847512860213
529.7422179040001,2.9344940401814394
539.72883158,3.0313921418469363
549.762498663,2.9805272561227563
559.7500618089999,2.969379836708781
569.7357608149999,3.0100004966227054
579.7310956780001,2.980378011991038
589.7608653199999,2.932341189977678
599.745366533,2.9627530105867574
609.7405728499999,2.938711032137303
619.7288802649999,2.995118763984772
629.7554639599999,3.0294098894020043
639.744939994,2.9550828920603847
649.733510505,3.013743032187504
659.7257543659999,2.969083301969873
669.7540930890001,2.938660578586128
679.7421607329999,2.983431686325433
689.7329664360001,2.9805752235943763
699.761954553,2.9420721557315495
709.7504216670001,3.0389857805849116
719.7421906159999,2.962698698058467
729.730401125,2.9951030235566782
739.7575608169999,2.977174637450087
749.7436872290001,2.988781345749454
759.7384513809999,2.964640203317495
769.7270083669999,2.9629344955756185
779.7519383099999,2.966314470720402
789.7465154,2.9478346270359945
799.734450199,2.979238059658887
809.725634628,3.009284807515768
819.7547442030001,2.9791790079874647
829.7430935030001,3.0525450985398477
839.737251016,3.030584071298197
849.762402551,2.9903798704943734
859.7506739239999,2.981920411980741
869.741947826,2.9929537386095237
879.730840139,2.974987579463164
889.758259286,2.9796745737981887
899.749885265,3.1048274284030315
909.737579866,2.973199178575989
919.725046926,2.9660049894269047
929.758665686,3.0098191261653717
939.746700646,3.023262278723163
949.73351271,2.9884361681002227
959.727152672,2.978724622677622
969.7542222550001,3.002767033091839
979.740004307,2.988993919999394
989.734729889,2.984754875567647
999.764898357,2.9721460885404425
1009.749323462,2.993584045675
1019.7448907300001,2.9732859910726495
1029.73029939,2.9940705487595185
1039.757838677,2.986913955127605
1049.754402414,2.9914481109744337
1059.7398737699998,2.9714037897681056
1069.7270459130002,3.029345124880189
1079.757880513,3.0655978160536224
1089.745759233,3.0189435508906133
1099.7328203640002,2.9972067601175745
1109.726484762,2.993999385493029
1119.7542395419998,2.9978149487349377
1129.742147145,2.9996599242525406
1139.73363731,2.9870350056202803
1149.761705577,2.9844933008006906
1159.748188868,3.0260375456689497
1169.7419510450002,2.9594637608075236
1179.7305004359998,2.999562577021858
1189.7567111700002,2.962945217031368
1199.7498762410003,3.0046099715575183
1209.7395759460005,2.986629339240807
1219.730214635,3.03004509195227
1229.758046348,2.990004213325717
1239.746502704,3.0161182506022057
1249.737968126,2.990428948197444
1259.72617302,3.1252885408600215
1269.7539683440002,3.022611134315337
1279.7469452010002,2.991196872265636
1289.734397681,3.0103839357183317
1299.763896697,3.0064278696200883
1309.7566912180002,2.9839633168154527
1319.7421663360005,3.017658126959737
1329.730560279,2.9803165740451836
1339.7626120790005,3.0170165725232296
1349.7509171020001,3.028558144902091
1359.7393816690005,3.0282012002952587
1369.729876439,3.0432073858936057
1379.761379498,3.016426791649576
1389.7459979390005,3.015118155871851
1399.737561218,3.041710252455345
1409.725067862,3.0283638531204615
1419.7543437470001,2.982193102356537
1429.7462347870003,2.997361515105572
1439.7384726060002,3.0216983586369333
1449.7631811850001,3.0235341971273924
1459.754303463,3.0418494754005785
1469.7418219480005,3.0783865017863468
1479.728623754,3.011987070698737
1489.7625004490005,2.988433291383369
1499.750709903,3.0190296490241373
1509.737257049,3.0017188487189053
1519.730175949,3.010538975049032
1529.757282137,3.0444863037335836
1539.749438765,3.042524038376813
1549.7366833190001,3.035921143231021
1559.724981294,3.0233707381195805
1569.751799421,3.012589270988096
1579.7452884260001,3.048979544522548
1589.733691558,3.0088475045948124
1599.726335077,3.013512329878047
1609.753942742,2.9905653589578356
1619.742755425,3.032558592475408
1629.734470869,2.9886485122123014
1639.723845311,2.9976625204825225
1649.7538506480003,3.0150996504091863
1659.742609866,3.025305970847672
1669.7304987750001,3.0028858797187823
1679.757429696,2.9873000865556865
1689.742733933,3.0324291856594865
1699.740769953,3.028801369744383
1709.725551277,3.044762820987576
1719.751994516,3.0534014990057843
1729.745514546,3.0520604649805003
1739.734883314,2.9805712299944855
1749.7277704740002,3.0473995588397167
1759.754280244,3.0042903371325305
1769.7438348410005,2.988340880014729
1779.734904521,3.0197265949911642
1789.762145162,2.9762348877560556
1799.7530451210002,3.0338075738223838
1809.744869697,3.0920609439699773
1819.730855997,3.0280946991744884
1829.760953346,3.0177000094518442
1839.7488022160005,3.027899185154726
1849.737555329,2.986691729566407
1859.728333887,2.9823945429389687
1869.758171845,2.9995077707845716
1879.745479557,3.0256721987723325
1889.7366957020001,3.0067275858543647
1899.726095444,3.0072644120145324
1909.7537640830005,3.004685160827094
1919.742615891,3.0191492090842527
1929.733827752,2.9929273500641598
1939.762117713,3.0184565547869013
1949.750021113,3.057620273094325
1959.743047062,3.0032276857916917
1969.7301254870001,3.0041630238008157
1979.7601644000001,3.0102176124362705
1989.7501320220001,3.0019890035587875
1999.738038814,3.0267197345067443
2009.724275625,3.008616227905115
2019.7582781430003,3.009837399913582
2029.746166478,2.9889066650578577
2039.732352218,3.0808619148309244
2049.7254290769997,3.014874940126001
2059.753718275,3.002521120675798
2069.74551049,3.017744826655173
2079.7341585530003,3.023488124833315
2089.7619445190003,2.9974143059996474
2099.7467388389996,3.0284311072311016
2109.7416702970004,2.988526062599978
2119.7307497829997,3.0074959830318697
2129.7557252900006,3.067323095968307
2139.749175193,2.9921047372586096
2149.738557292,3.031896536341078
2159.7298469099997,3.009213852515572
2169.7577109020003,3.0210614636079542
2179.745331383,3.0148540862662436
2189.7407946499998,3.041787722963371
2199.7265872219996,3.0396346313072393
2209.7569413680003,3.033746089036618
2219.7463642049997,3.0282350641679265
2229.7352576290004,3.0091477081181064
