,peak_stress_MPa,peak_stress_MPa,peak_stress_MPa,modulus_MPa,modulus_MPa,modulus_MPa,energy_loss_density_MJ_m3,energy_loss_density_MJ_m3,energy_loss_density_MJ_m3
,mean,std,count,mean,std,count,mean,std,count
cycle,,,,,,,,,
1,0.014655501754195601,0.0003221549708550722,3,0.029258285058722664,0.0006496475507451919,3,0.000588003380797027,2.2387370760431038e-05,3
2,0.014185728850188073,0.0003137358087129726,3,0.028910943191430866,0.0006327818350930767,3,0.0003815569287198538,1.4910387806025172e-05,3
3,0.014023604216399024,0.00026870620623420036,3,0.028543389502747585,0.000595910512120236,3,0.0003547777322028403,1.4165897032179062e-05,3
4,0.01385229605215566,0.000274559443884346,3,0.028305481729694937,0.0005251565672297753,3,0.0003457021835986502,1.2245505282637012e-05,3
5,0.013768231427228016,0.00027768247993087257,3,0.028184242987067787,0.00048560341278252667,3,0.00033611915191439395,1.0464334253686604e-05,3
6,0.013651318020290801,0.00029064040806697,3,0.02804782261173257,0.0005227259968228872,3,0.00033029831588409067,1.0064007877822918e-05,3
7,0.013612464622214979,0.0002857809525334719,3,0.02788757288442928,0.0005606697188367545,3,0.00032634689038192957,9.168461064363983e-06,3
8,0.013557363439489288,0.00029540980405066877,3,0.02777318221592373,0.0005461703140450237,3,0.0003241985113302351,1.1652889045168243e-05,3
9,0.013540056016710059,0.00027368424191449056,3,0.0277470261929631,0.0004704596231965,3,0.0003197383076477302,1.10754846079517e-05,3
10,0.013466587773075807,0.00026211072485389676,3,0.027696890795028725,0.0004827120705052671,3,0.0003178021327381929,1.0374015367535892e-05,3
11,0.013438683969003185,0.0002658241870872306,3,0.027614894748956065,0.00047357574654601826,3,0.00031837411573645206,1.1778777134347716e-05,3
12,0.013372279979564533,0.0002691091452014563,3,0.027540229525389804,0.0004516051025579574,3,0.0003139239000242414,1.0264036094007095e-05,3
13,0.0133532064932364,0.0002673341909980781,3,0.027479798304871208,0.0004609107740259706,3,0.00031225146247412685,8.661634401176825e-06,3
14,0.0133037567138672,0.0002678097804077306,3,0.027476920034866292,0.000410050166088118,3,0.0003123145652538382,1.3003547365369893e-05,3
15,0.013306229202835645,0.0002540311603934867,3,0.027421555943030345,0.00043144491596749777,3,0.00031002894481856947,1.0858398426893306e-05,3
16,0.013247949105721926,0.00025979148975091657,3,0.02736384665750295,0.00047785248378050396,3,0.0003096503202912107,9.315953254573445e-06,3
17,0.013251128020109956,0.00023993336658535241,3,0.027251913934812785,0.0004026743974686205,3,0.0003095202529782442,8.826117606432012e-06,3
18,0.013193201135706016,0.00025741210775174724,3,0.027283142141557654,0.0004275473313734184,3,0.00031627630838818103,2.1263619162597572e-05,3
19,0.013110372755262592,0.00036420542504192054,3,0.02718407376266627,0.00052105621261895,3,0.00030572842699984115,1.0263527213898303e-05,3
20,0.013058273880570029,0.0003783847926781426,3,0.027107132195974288,0.0005919531287739697,3,0.00030175205315694637,1.3537727042898219e-05,3
21,0.013064455102991172,0.00036113391406551726,3,0.027094207477415592,0.0004970282802737506,3,0.0003015864451528265,8.222901211480979e-06,3
22,0.013047324286566844,0.0003920317397075305,3,0.02711675415438483,0.0005065662882030645,3,0.00030341991861064017,1.1422446805362973e-05,3
23,0.013045734829372829,0.0003900630721237742,3,0.027058642046617332,0.0005464739096237202,3,0.0003014528732200287,1.3394766612349863e-05,3
24,0.012991340072066697,0.00038078488484220803,3,0.02697472428488441,0.0005318193974335382,3,0.0003000634033061313,1.5962208481506995e-05,3
25,0.013031076501916964,0.00037587193202594276,3,0.02695472212821945,0.0005231814565617211,3,0.0003020311001714251,8.962032811471976e-06,3
26,0.012987101519549349,0.00037570871667219575,3,0.02697111104378676,0.00046196802804729966,3,0.00029998777337468047,1.0379944683287195e-05,3
