condition,metric,mean@1,std@1,mean@999,std@999,retention(999/1)
A,peak_stress_MPa,0.3076653902222513,0.00500493937703326,0.2204763646028478,0.012215486794063764,0.7166108753525383
A,modulus_MPa,1.4782199749173872,0.04169784660548132,1.2113868939523318,0.022405714475655914,0.8194902751331257
A,energy_loss_density_MJ_m3,0.02071434819824645,0.0008315581035944538,0.006555591131324573,0.0003833436137212024,0.3164758585973528
