,peak_stress_MPa,peak_stress_MPa,peak_stress_MPa,modulus_MPa,modulus_MPa,modulus_MPa,energy_loss_density_MJ_m3,energy_loss_density_MJ_m3,energy_loss_density_MJ_m3
,mean,std,count,mean,std,count,mean,std,count
cycle,,,,,,,,,
1,0.2927885574548423,0.015966317994881466,3,1.373872254893919,0.09251857905996855,3,0.017247218515922428,0.0013420527820145389,3
2,0.2818204918686229,0.014384108837948686,3,1.3591692654884426,0.09221070487292077,3,0.009295054969807433,0.0009245506349928385,3
3,0.2772467476981025,0.014512304021969472,3,1.3420041558979818,0.08941238892211452,3,0.008647033407264288,0.0009333787965814172,3
4,0.27457062078981975,0.01403168226506221,3,1.3322481550182586,0.0897342690229743,3,0.008304215317969309,0.0009778430672982498,3
5,0.2727297698559405,0.0144882741441719,3,1.3249994678838037,0.08654932489684077,3,0.008141821397452466,0.0009622913207834919,3
6,0.2701144640137551,0.012579804070528666,3,1.3214921088143403,0.09329250187583736,3,0.00793179163488263,0.0008402499192146778,3
7,0.26813575199672196,0.01274274927555556,3,1.3177447205422823,0.09226691825680608,3,0.007796936378063848,0.0008473440917328357,3
8,0.2666719916726458,0.013143669267497465,3,1.3146868524294693,0.08548024856641674,3,0.007696419125741536,0.0008268229859625573,3
9,0.26550422720357697,0.013444985151080089,3,1.3097700974480893,0.0869650668843925,3,0.0076073609480980416,0.000802699361296723,3
10,0.26453109014601917,0.013003096347618811,3,1.305738171410017,0.08722316659690904,3,0.007543022107353724,0.0007861872547949084,3
11,0.2638498942057292,0.012024971313577926,3,1.3012367495194581,0.08543238085353069,3,0.007496329781841095,0.0007619800856102734,3
12,0.2625199402270676,0.011732289585769265,3,1.2962453419607805,0.08509512880702468,3,0.007450848480300222,0.0007688772682679561,3
13,0.26131162838060074,0.011782112751320187,3,1.2982691059270481,0.09056688952135794,3,0.007390623377102268,0.0007430095984342993,3
14,0.2608818261801794,0.012827342119990806,3,1.2962152549475494,0.08324805506236273,3,0.0073625584776845845,0.0007365279188975776,3
15,0.2605777208496926,0.01326281038088791,3,1.2924300087833605,0.08548100709766636,3,0.00731362016979395,0.0007203247346837418,3
16,0.2603060534211242,0.012394374262198946,3,1.2897161020935124,0.08737429102768036,3,0.00727167687803729,0.0007148070177602766,3
17,0.25947888692220067,0.012050078203581772,3,1.2865636153167923,0.08287440914584314,3,0.007242238736596793,0.0007179791317391403,3
18,0.2585260235533427,0.011711623375822001,3,1.2822520717514583,0.08332545766208323,3,0.007216060930597623,0.0007037177879990012,3
19,0.2579340318433278,0.012197766527657061,3,1.2846033830434413,0.08790288850436508,3,0.007203915302787371,0.00070629717602524,3
20,0.2573217664446148,0.012357325997839404,3,1.2840931904541186,0.08324072572621015,3,0.0071784742961840675,0.000706899107521429,3
21,0.257094701131185,0.012547704827222759,3,1.2794162834338496,0.08365769176593933,3,0.0071183811365692065,0.0006706731815383879,3
22,0.2568068147516573,0.012275639990463624,3,1.2790790936560796,0.08647703015952438,3,0.0070838548933653475,0.0006768516973329286,3
23,0.2562594251567819,0.012049758934191026,3,1.276283810869386,0.08326604997232723,3,0.007069568240699824,0.0006806408702353783,3
24,0.25551335341265435,0.011874498675611878,3,1.2716219274016982,0.08253454009233088,3,0.007045617093912955,0.000652978027761702,3
25,0.2545807637324949,0.011699433361800023,3,1.2754644697289155,0.08848029470810878,3,0.007020295118613441,0.0006560302396039824,3
26,0.25386307515254636,0.011496194059553431,3,1.2739663929977005,0.08306812215486949,3,0.006996572983771075,0.0006459090567210553,3
27,0.25351436770692176,0.012054919419366978,3,1.2693610351373643,0.0818692330721576,3,0.006962557529821892,0.000645357001764485,3
28,0.25338461609924745,0.011821470882852876,3,1.2690165041360444,0.08475402496471572,3,0.006934004497976091,0.0006444488037259663,3
