,peak_stress_MPa,peak_stress_MPa,peak_stress_MPa,modulus_MPa,modulus_MPa,modulus_MPa,energy_loss_density_MJ_m3,energy_loss_density_MJ_m3,energy_loss_density_MJ_m3
,mean,std,count,mean,std,count,mean,std,count
cycle,,,,,,,,,
1,0.018884164315682874,0.006684577987004577,3,0.00791565944065824,0.000347181256908707,3,0.0005269929807867705,4.0754260647315807e-05,3
2,0.01713275909423828,0.005627958891791812,3,0.0071917679287602995,0.0004814019004857307,3,0.00037526932285263857,3.4041311144392825e-05,3
3,0.016551900793004917,0.005581052196226621,3,0.007098367032923315,0.0004590642551854431,3,0.00033109656074929375,3.478858999753801e-05,3
4,0.01651340060763889,0.005560023047139185,3,0.007148543096061877,0.0005193292037724832,3,0.0003154008363011867,2.7601914064244063e-05,3
5,0.01646430404097945,0.005651158762424823,3,0.007011442252495804,0.0006175283572969506,3,0.0003006035150640106,2.3781029289970363e-05,3
6,0.01619480274341726,0.00579245979526355,3,0.006918556270715356,0.0005455483212974761,3,0.0002894926182656741,2.294689263984349e-05,3
7,0.01609731603551794,0.005790447830829055,3,0.006950521893730615,0.0005752824474317349,3,0.0002797958689282707,2.023088576617892e-05,3
8,0.016112327575683583,0.005785717655811767,3,0.006895689669298999,0.0006838938051642635,3,0.000273989922626572,2.2129809406421544e-05,3
9,0.01606022870099102,0.005682726005549324,3,0.006712519203022518,0.000639004416688086,3,0.0002690389034120658,1.8511247618351255e-05,3
10,0.015906581172236683,0.005810924912896579,3,0.006691491448736886,0.000762509118620506,3,0.0002660069402362063,2.1355390287828743e-05,3
11,0.015953381856282547,0.005767023472447085,3,0.006780219885480366,0.0007127640780314265,3,0.00025973795241656387,1.9035932881694043e-05,3
12,0.015955324526186355,0.005770664173780296,3,0.006741154725464588,0.0006973662440163005,3,0.00025957926338754665,2.3909792378642377e-05,3
13,0.015903932076913332,0.0057475528258960126,3,0.006787399042171097,0.0007539893881060209,3,0.00025772665384205033,1.947977430432337e-05,3
14,0.015648735894097227,0.0052575825989247624,3,0.006822413787082486,0.0006825943857769821,3,0.00025469356824595366,1.9064388875108434e-05,3
15,0.01565438729745369,0.005147565018238795,3,0.006794263209997081,0.0006649819692096783,3,0.00025190053144790104,1.8225776574315452e-05,3
16,0.015326782509132665,0.005302610152352768,3,0.006659684261139425,0.0007381271259191455,3,0.0002510532729241429,1.917473281995184e-05,3
17,0.015422326547128176,0.005371596587693043,3,0.006806425913211195,0.0008364236187295424,3,0.0002454449785469775,2.488743230063772e-05,3
18,0.015393363104926207,0.005316224770974814,3,0.006661098862824853,0.0008592662935772019,3,0.00024724966545779776,2.8455405659728405e-05,3
19,0.015404665911639186,0.005301173571361755,3,0.0065486622424336055,0.0006328405779541772,3,0.00024480344473946724,2.0962175541778145e-05,3
20,0.015436808268229171,0.005268535164734734,3,0.006681394982221489,0.0005914987463912491,3,0.00024270526848384409,2.373010547614123e-05,3
21,0.015365282694498696,0.005286007675831656,3,0.006687871220880316,0.0007079857979813904,3,0.00024016379117809382,2.2055994356897424e-05,3
22,0.015380647447374149,0.005194198359523752,3,0.00667969749268531,0.0008940692556336052,3,0.0002380645749177069,1.419581495550042e-05,3
23,0.01549508836534289,0.005217797918519558,3,0.0068427338205981104,0.0006987388253041873,3,0.00023684560691714565,2.157266830445084e-05,3
24,0.01543327614113138,0.005562043804540458,3,0.006691100429645414,0.0007039904478546443,3,0.00023707177851953459,2.5424081267914953e-05,3
25,0.015348505090784148,0.005388059035466043,3,0.006530854279109657,0.0007353796601540127,3,0.00023504452666436932,2.0740219864568857e-05,3
26,0.015331904093424489,0.005328526329257276,3,0.006757894735615982,0.0007874496263073732,3,0.00023156986289395555,2.119522380820192e-05,3
