time[s],MF(L),MD(L),MB(L),MA(L),ME(L),MC(L),MF(R),MD(R),MB(R),MA(R),ME(R),MC(R)
1751249044.4989018,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.5089169,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.5209196,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.5329044,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.5449004,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.554913,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.5669081,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.5789003,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.5909674,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.6009042,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.6109154,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.620905,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.632904,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.645008,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.6549103,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.6649196,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.676906,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.68892,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7009127,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7109025,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7209198,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7309594,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7429166,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.754907,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7649124,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7768996,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7869215,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.7989058,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.808909,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.8209057,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.278120517730713,0.19159087538719177
1751249044.8309124,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.842902,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.8549054,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.8649988,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.874913,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.8869116,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.896974,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.9089115,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.9189165,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.930927,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.942906,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.9550803,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.9649909,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.9770396,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249044.98899,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.0009687,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.0129755,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.0251036,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.035003,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.046953,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.0570896,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.066948,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.0789652,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.0910408,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.100915,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.113034,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.1229029,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.1329048,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.1449044,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.1570065,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.1689079,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.1809855,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.1931052,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.2049088,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.216977,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.22891,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.2389097,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.2509162,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.2629485,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.2749271,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.284905,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.2970283,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.3069215,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.3170452,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.3289094,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.338911,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.3489208,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.3609095,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.3729055,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.3849795,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.3969018,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.4069033,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.416917,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.4289083,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.4389107,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.4509091,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.460913,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.4709294,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.482898,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.4929163,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.5030034,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.514986,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.527,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.538917,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.5509071,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
1751249045.5610378,1.0151456594467163,0.08388058096170425,0.3107394278049469,0.6214788556098938,0.5128154158592224,0.07244232296943665,0.9350778460502625,-3.4924824237823486,0.1849185675382614,0.20588870346546173,-2.279073715209961,0.19159087538719177
